 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          23         15.873592        1          0                0                0                0                0                0.24127214       0                0                0                0                0                0                0                0                0                0.24127214       3.469447e-18    
 1          24         17.05041         1          0                0                0                0                0                0.25015656       0                0                0                0                0                0                0                0                0                0.25015656       3.469447e-18    
 1          25         18.286069        1          0                0                0                0                0                0.25915387       0                0                0                0                0                0                0                0                0                0.25915387       3.469447e-18    
 1          26         19.58351         1          0                0                0                0                0                0.26827312       0                0                0                0                0                0                0                0                0                0.26827312       3.469447e-18    
 1          27         20.945824        1          0                0                0                0                0                0.27752295       0                0                0                0                0                0                0                0                0                0.27752295       3.469447e-18    
 1          28         22.376253        1          0                0                0                0                0                0.28691161       0                0                0                0                0                0                0                0                0                0.28691161       3.469447e-18    
 1          29         23.878204        1          0                0                0                0                0                0.29644705       0                0                0                0                0                0                0                0                0                0.29644705       3.469447e-18    
 1          30         25.455252        1          0                0                0                0                0                0.30613695       0                0                0                0                0                0                0                0                0                0.30613695       3.469447e-18    
 1          31         27.111152        1          0                0                0                0                0                0.31598872       0                0                0                0                0                0                0                0                0                0.31598872       3.469447e-18    
 1          32         28.849848        1          0                0                0                0                0                0.3260095        0                0                0                0                0                0                0                0                0                0.3260095        3.469447e-18    
 1          33         30.675479        1          0                0                0                0                0                0.33620618       0                0                0                0                0                0                0                0                0                0.33620618       1.7347235e-18   
 1          34         32.592391        1          0                0                0                0                0                0.34658533       0                0                0                0                0                0                0                0                0                0.34658533       1.7347235e-18   
 1          35         34.605148        1          0                0                0                0                0                0.35715318       0                0                0                0                0                0                0                0                0                0.35715318       1.7347235e-18   
 1          36         36.718544        1          0                0                0                0                0                0.36791557       0                0                0                0                0                0                0                0                0                0.36791557       1.7347235e-18   
 1          37         38.937609        1          0                0                0                0                0                0.37887784       0                0                0                0                0                0                0                0                0                0.37887784       1.7347235e-18   
 1          38         41.267627        1          0                0                0                0                0                0.39004481       0                0                0                0                0                0                0                0                0                0.39004481       1.7347235e-18   
 1          39         43.714147        1          0                0                0                0                0                0.40142063       0                0                0                0                0                0                0                0                0                0.40142063       1.7347235e-18   
