 IPER  ISTEP  TLEN  IDB  ILYR  IROW  ICOL  CHEAD  COM  EST  HC  RERR
 1          48         72.039686        1          1          1          2          7.2410788        0.51342234       492.75892        492.75892        3.2809791e-07   
 1          49         76.024808        1          1          1          2          7.0584249        0.52689306       492.94158        492.94158        3.3355871e-07   
 1          50         80.209187        1          1          1          2          6.8717263        0.54054422       493.12827        493.12827        3.3904033e-07   
 1          51         84.602784        1          1          1          2          6.6812947        0.5543641        493.31871        493.31871        3.4450971e-07   
 1          52         89.216062        1          1          1          2          6.4874502        0.56833923       493.51255        493.51255        3.499252e-07    
 1          53         94.060003        1          1          1          2          6.2905215        0.58245443       493.70948        493.70948        3.5524017e-07   
 1          54         99.146141        1          1          1          2          6.0908461        0.59669278       493.90915        493.90915        3.6040201e-07   
 1          55         104.48659        1          1          1          2          5.8887706        0.61103574       494.11123        494.11123        3.6535624e-07   
 1          56         110.09405        1          1          1          2          5.6846517        0.62546313       494.31535        494.31535        3.700456e-07    
 1          57         115.98189        1          1          1          2          5.4788559        0.6399533        494.52114        494.52114        3.7441446e-07   
 1          58         122.16413        1          1          1          2          5.2717605        0.65448313       494.72824        494.72824        3.7840866e-07   
 1          59         128.65547        1          1          1          2          5.0637535        0.66902821       494.93625        494.93625        3.819789e-07    
 1          60         135.47138        1          1          1          2          4.8552335        0.6835629        495.14477        495.14477        3.8508107e-07   
 1          61         142.62809        1          1          1          2          4.6466098        0.69806053       495.35339        495.35339        3.8767959e-07   
 1          62         150.14263        1          1          1          2          4.4383015        0.7124935        495.5617         495.5617         3.897471e-07    
 1          63         158.0329         1          1          1          2          4.2307372        0.72683343       495.76926        495.76926        3.912662e-07    
 1          64         166.31769        1          1          1          2          4.0243536        0.74105136       495.97565        495.97565        3.9222918e-07   
 1          65         175.01671        1          1          1          2          3.819594         0.75511792       496.18041        496.18041        3.9263905e-07   
 1          66         184.15068        1          1          1          2          3.6169067        0.76900348       496.38309        496.38309        3.925104e-07    
 1          67         193.74135        1          1          1          2          3.4167431        0.78267842       496.58326        496.58326        3.9186637e-07   
 1          68         203.81156        1          1          1          2          3.2195549        0.79611326       496.78045        496.78045        3.9074021e-07   
 1          69         214.38528        1          1          1          2          3.025792         0.80927892       496.97421        496.97421        3.8917355e-07   
 1          70         225.48768        1          1          1          2          2.8358987        0.82214691       497.1641         497.1641         3.8721381e-07   
 1          71         237.1452         1          1          1          2          2.6503114        0.83468959       497.34969        497.34969        3.849143e-07    
 1          72         249.3856         1          1          1          2          2.4694545        0.84688037       497.53055        497.53055        3.8233136e-07   
 1          73         262.23802        1          1          1          2          2.2937372        0.85869395       497.70626        497.70626        3.7952306e-07   
 1          74         275.73305        1          1          1          2          2.1235495        0.87010657       497.87645        497.87645        3.7654779e-07   
 1          75         289.90284        1          1          1          2          1.9592585        0.88109621       498.04074        498.04074        3.7346175e-07   
 1          76         304.78113        1          1          1          2          1.8012043        0.89164283       498.1988         498.1988         3.7031879e-07   
 1          77         320.40332        1          1          1          2          1.6496965        0.90172862       498.3503         498.3503         3.6716774e-07   
 1          78         336.80662        1          1          1          2          1.5050102        0.91133813       498.49499        498.49499        3.6405301e-07   
 1          79         354.03009        1          1          1          2          1.3673824        0.92045854       498.63262        498.63262        3.6101239e-07   
 1          80         372.11474        1          1          1          2          1.237009         0.92907979       498.76299        498.76299        3.580783e-07    
 1          81         391.10361        1          1          1          2          1.1140414        0.93719473       498.88596        498.88596        3.5527611e-07   
 1          82         411.04193        1          1          1          2          0.99858437       0.94479924       499.00142        499.00142        3.5262565e-07   
 1          83         431.97716        1          1          1          2          0.89069379       0.95189235       499.10931        499.10931        3.5014074e-07   
 1          84         453.95916        1          1          1          2          0.79037542       0.95847623       499.20962        499.20962        3.4783061e-07   
 1          85         477.04026        1          1          1          2          0.69758419       0.96455626       499.30242        499.30242        3.4569938e-07   
 1          86         501.27541        1          1          1          2          0.61222427       0.97014094       499.38778        499.38778        3.4374762e-07   
 1          87         526.72232        1          1          1          2          0.53415003       0.97524184       499.46585        499.46585        3.4197276e-07   
 1          88         553.44157        1          1          1          2          0.46316783       0.97987346       499.53683        499.53683        3.4036959e-07   
 1          89         581.49679        1          1          1          2          0.39903869       0.98405302       499.60096        499.60096        3.389312e-07    
 1          90         610.95476        1          1          1          2          0.34148182       0.98780028       499.65852        499.65852        3.3764913e-07   
 1          91         641.88564        1          1          1          2          0.29017901       0.99113718       499.70982        499.70982        3.3651417e-07   
 1          92         674.36306        1          1          1          2          0.24477971       0.99408758       499.75522        499.75522        3.3551609e-07   
 1          93         708.46435        1          1          1          2          0.20490681       0.99667688       499.79509        499.79509        3.3464478e-07   
 1          94         744.27071        1          1          1          2          0.17016286       0.99893162       499.82984        499.82984        3.3388941e-07   
 1          95         781.86738        1          1          1          2          0.14013664       1.0008791        499.85986        499.85986        3.3324004e-07   
 1          96         821.34389        1          1          1          2          0.11440992       1.0025468        499.88559        499.88559        3.3268577e-07   
 1          97         862.79422        1          1          1          2          0.092564065      1.0039624        499.90744        499.90744        3.3814176e-07   
 1          98         906.31707        1          1          1          2          0.074186533      1.0051528        499.92581        499.92581        3.4087516e-07   
 1          99         952.01606        1          1          1          2          0.058876784      1.0061442        499.94112        499.94112        3.421346e-07    
 1          100        1000             1          1          1          2          0.046251651      1.0069615        499.95375        499.95375        3.4263603e-07   
