 IPER  ISTEP           DLEN           ILYR    IROW   ICOL            XCORD               YCORD                      FlowX                    FlowY                   FlowZ
 1          1          0.38313807       1          1          1          0.50000000       -0.50000000      -1.08922639e-02  0.00000000e+00   0.00000000e+00  
 1          1          0.38313807       1          1          2          1.50000000       -0.50000000      1.08922639e-02   0.00000000e+00   0.00000000e+00  
 1          1          0.38313807       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          2          0.40229497       1          1          1          0.50000000       -0.50000000      -8.95329455e-03  0.00000000e+00   0.00000000e+00  
 1          2          0.40229497       1          1          2          1.50000000       -0.50000000      8.95329455e-03   0.00000000e+00   0.00000000e+00  
 1          2          0.40229497       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          3          0.42240972       1          1          1          0.50000000       -0.50000000      -7.63158490e-03  0.00000000e+00   0.00000000e+00  
 1          3          0.42240972       1          1          2          1.50000000       -0.50000000      7.63158490e-03   0.00000000e+00   0.00000000e+00  
 1          3          0.42240972       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          4          0.44353021       1          1          1          0.50000000       -0.50000000      -6.70009813e-03  0.00000000e+00   0.00000000e+00  
 1          4          0.44353021       1          1          2          1.50000000       -0.50000000      6.70009813e-03   0.00000000e+00   0.00000000e+00  
 1          4          0.44353021       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          5          0.46570672       1          1          1          0.50000000       -0.50000000      -6.02737586e-03  0.00000000e+00   0.00000000e+00  
 1          5          0.46570672       1          1          2          1.50000000       -0.50000000      6.02737586e-03   0.00000000e+00   0.00000000e+00  
 1          5          0.46570672       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          6          0.48899205       1          1          1          0.50000000       -0.50000000      -5.53290575e-03  0.00000000e+00   0.00000000e+00  
 1          6          0.48899205       1          1          2          1.50000000       -0.50000000      5.53290575e-03   0.00000000e+00   0.00000000e+00  
 1          6          0.48899205       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          7          0.51344166       1          1          1          0.50000000       -0.50000000      -5.16512211e-03  0.00000000e+00   0.00000000e+00  
 1          7          0.51344166       1          1          2          1.50000000       -0.50000000      5.16512211e-03   0.00000000e+00   0.00000000e+00  
 1          7          0.51344166       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          8          0.53911374       1          1          1          0.50000000       -0.50000000      -4.88958536e-03  0.00000000e+00   0.00000000e+00  
 1          8          0.53911374       1          1          2          1.50000000       -0.50000000      4.88958536e-03   0.00000000e+00   0.00000000e+00  
 1          8          0.53911374       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          9          0.56606943       1          1          1          0.50000000       -0.50000000      -4.68277440e-03  0.00000000e+00   0.00000000e+00  
 1          9          0.56606943       1          1          2          1.50000000       -0.50000000      4.68277440e-03   0.00000000e+00   0.00000000e+00  
 1          9          0.56606943       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          10         0.59437290       1          1          1          0.50000000       -0.50000000      -4.52805670e-03  0.00000000e+00   0.00000000e+00  
