 IPER  ISTEP           DLEN           ILYR    IROW   ICOL                     STA                     FBC                     CST                     IBE                     IBV                     WST                     CNH                     ABER
 1          10         0.59437290       1          1          2          -0.00000000e+00  -9.05611340e-03  0.00000000e+00   0.00000000e+00   9.05611340e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          10         0.59437290       1          1          3          -0.00000000e+00  4.52805670e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.52805670e-03  0.00000000e+00  
 1          11         0.62409154       1          1          1          -0.00000000e+00  4.41346464e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.41346464e-03  0.00000000e+00  
 1          11         0.62409154       1          1          2          -0.00000000e+00  -8.82692928e-03  0.00000000e+00   0.00000000e+00   8.82692928e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          11         0.62409154       1          1          3          -0.00000000e+00  4.41346464e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.41346464e-03  0.00000000e+00  
 1          12         0.65529612       1          1          1          -0.00000000e+00  4.33024157e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.33024157e-03  0.00000000e+00  
 1          12         0.65529612       1          1          2          -0.00000000e+00  -8.66048315e-03  0.00000000e+00   0.00000000e+00   8.66048315e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          12         0.65529612       1          1          3          -0.00000000e+00  4.33024157e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.33024157e-03  0.00000000e+00  
 1          13         0.68806093       1          1          1          -0.00000000e+00  4.27189313e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.27189313e-03  0.00000000e+00  
 1          13         0.68806093       1          1          2          -0.00000000e+00  -8.54378626e-03  0.00000000e+00   0.00000000e+00   8.54378626e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          13         0.68806093       1          1          3          -0.00000000e+00  4.27189313e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.27189313e-03  0.00000000e+00  
 1          14         0.72246397       1          1          1          -0.00000000e+00  4.23355104e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.23355104e-03  0.00000000e+00  
 1          14         0.72246397       1          1          2          -0.00000000e+00  -8.46710209e-03  0.00000000e+00   0.00000000e+00   8.46710209e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          14         0.72246397       1          1          3          -0.00000000e+00  4.23355104e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.23355104e-03  0.00000000e+00  
 1          15         0.75858717       1          1          1          -0.00000000e+00  4.21153370e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.21153370e-03  0.00000000e+00  
 1          15         0.75858717       1          1          2          -0.00000000e+00  -8.42306741e-03  0.00000000e+00   0.00000000e+00   8.42306741e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          15         0.75858717       1          1          3          -0.00000000e+00  4.21153370e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.21153370e-03  0.00000000e+00  
 1          16         0.79651653       1          1          1          -0.00000000e+00  4.20303621e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.20303621e-03  0.00000000e+00  
 1          16         0.79651653       1          1          2          -0.00000000e+00  -8.40607243e-03  0.00000000e+00   0.00000000e+00   8.40607243e-03   0.00000000e+00   0.00000000e+00   1.38173592e-18  
