 IPER  ISTEP  TLEN  IDB  ILYR  IROW  ICOL  NODE  THIK  HEAD  THETA  VK  SKE  SKV
 1          2          0.78543304       1          1          1          2          15         0.52630891       9.9987113        0.44999281       0.00099992588    1.014968e-05     0.01014968      
 1          2          0.78543304       1          1          1          2          16         0.52626389       9.9902742        0.44994576       0.00099944132    1.0139542e-05    0.010139542     
 1          2          0.78543304       1          1          1          2          17         0.52593975       9.9294471        0.44960676       0.00099595598    1.0133731e-05    0.010133731     
 1          2          0.78543304       1          1          1          2          18         0.52373671       9.515288         0.44729159       0.00097245133    1.0157041e-05    0.010157041     
 1          2          0.78543304       1          1          1          2          19         0.50952219       6.8275512        0.43187227       0.00082844147    1.0373207e-05    0.010373207     
 1          3          1.2078428        1          1          1          2          1          0.50409715       5.8792667        0.42575814       0.00077693916    1.0666894e-05    0.010666894     
 1          3          1.2078428        1          1          1          2          2          0.52194111       9.1915222        0.44539014       0.00095353021    1.0361482e-05    0.010361482     
 1          3          1.2078428        1          1          1          2          3          0.5255262        9.8540525        0.44917364       0.00099151932    1.0293733e-05    0.010293733     
 1          3          1.2078428        1          1          1          2          4          0.52618483       9.9757709        0.44986311       0.00099859053    1.0272315e-05    0.010272315     
 1          3          1.2078428        1          1          1          2          5          0.52629539       9.9962229        0.44997869       0.00099978043    1.0259498e-05    0.010259498     
 1          3          1.2078428        1          1          1          2          6          0.52631276       9.9994377        0.44999683       0.00099996734    1.0248161e-05    0.010248161     
 1          3          1.2078428        1          1          1          2          7          0.52631535       9.9999191        0.44999954       0.00099999531    1.0237077e-05    0.010237077     
 1          3          1.2078428        1          1          1          2          8          0.52631573       9.9999887        0.44999994       0.00099999934    1.0226052e-05    0.010226052     
 1          3          1.2078428        1          1          1          2          9          0.52631578       9.9999984        0.44999999       0.00099999991    1.0215055e-05    0.010215055     
 1          3          1.2078428        1          1          1          2          10         0.52631579       9.9999996        0.45             0.00099999997    1.0204083e-05    0.010204083     
 1          3          1.2078428        1          1          1          2          11         0.52631578       9.9999983        0.44999999       0.0009999999     1.0193134e-05    0.010193134     
 1          3          1.2078428        1          1          1          2          12         0.52631572       9.9999878        0.44999993       0.0009999993     1.018221e-05     0.01018221      
 1          3          1.2078428        1          1          1          2          13         0.52631533       9.9999135        0.44999952       0.00099999501    1.0171315e-05    0.010171315     
 1          3          1.2078428        1          1          1          2          14         0.52631259       9.9994018        0.44999666       0.00099996556    1.0160479e-05    0.010160479     
 1          3          1.2078428        1          1          1          2          15         0.52629448       9.99601          0.44997773       0.00099977053    1.0149903e-05    0.010149903     
 1          3          1.2078428        1          1          1          2          16         0.52618039       9.9746243        0.44985847       0.00099854275    1.0140831e-05    0.010140831     
 1          3          1.2078428        1          1          1          2          17         0.52550935       9.8486795        0.44915598       0.00099133882    1.0140379e-05    0.010140379     
 1          3          1.2078428        1          1          1          2          18         0.52190792       9.1712674        0.44535487       0.00095318246    1.0185579e-05    0.010185579     
 1          3          1.2078428        1          1          1          2          19         0.50427409       5.8326296        0.42595963       0.00077858902    1.0460367e-05    0.010460367     
 1          4          1.651373         1          1          1          2          1          0.50004293       5.1241248        0.42110233       0.00073968564    1.0736709e-05    0.010736709     
 1          4          1.651373         1          1          1          2          2          0.52001468       8.8350468        0.44333555       0.00093346605    1.0392218e-05    0.010392218     
 1          4          1.651373         1          1          1          2          3          0.52495266       9.748007         0.44857183       0.00098538494    1.0302725e-05    0.010302725     
 1          4          1.651373         1          1          1          2          4          0.52604925       9.9506875        0.44972133       0.00099713265    1.0274431e-05    0.010274431     
 1          4          1.651373         1          1          1          2          5          0.52626764       9.9910817        0.44994967       0.00099948162    1.0259931e-05    0.010259931     
 1          4          1.651373         1          1          1          2          6          0.52630759       9.9984807        0.44999144       0.00099991177    1.0248241e-05    0.010248241     
 1          4          1.651373         1          1          1          2          7          0.52631446       9.9997528        0.44999861       0.00099998566    1.0237091e-05    0.010237091     
 1          4          1.651373         1          1          1          2          8          0.52631558       9.9999612        0.44999978       0.00099999775    1.0226055e-05    0.010226055     
 1          4          1.651373         1          1          1          2          9          0.52631576       9.9999939        0.44999997       0.00099999965    1.0215056e-05    0.010215056     
 1          4          1.651373         1          1          1          2          10         0.52631578       9.9999982        0.44999999       0.00099999989    1.0204084e-05    0.010204084     
 1          4          1.651373         1          1          1          2          11         0.52631575       9.9999935        0.44999996       0.00099999963    1.0193135e-05    0.010193135     
 1          4          1.651373         1          1          1          2          12         0.52631557       9.9999584        0.44999977       0.0009999976     1.0182213e-05    0.010182213     
 1          4          1.651373         1          1          1          2          13         0.52631438       9.9997362        0.44999852       0.0009999848     1.017133e-05     0.01017133      
 1          4          1.651373         1          1          1          2          14         0.52630717       9.9983876        0.44999099       0.00099990717    1.0160563e-05    0.010160563     
 1          4          1.651373         1          1          1          2          15         0.52626558       9.9906013        0.44994753       0.00099945953    1.015035e-05     0.01015035      
 1          4          1.651373         1          1          1          2          16         0.52604084       9.9484714        0.44971253       0.00099704224    1.0142986e-05    0.010142986     
 1          4          1.651373         1          1          1          2          17         0.52492645       9.7392697        0.4485443        0.00098510515    1.01494e-05      0.0101494       
 1          4          1.651373         1          1          1          2          18         0.51997754       8.8078717        0.44329579       0.00093308166    1.0215929e-05    0.010215929     
 1          4          1.651373         1          1          1          2          19         0.50028592       5.0754226        0.4213835        0.00074188878    1.0527875e-05    0.010527875     
 1          5          2.1170797        1          1          1          2          1          0.49689253       4.5366206        0.41743201       0.00071146222    1.0791749e-05    0.010791749     
 1          5          2.1170797        1          1          1          2          2          0.51807847       8.4764967        0.44125513       0.00091354522    1.0423341e-05    0.010423341     
 1          5          2.1170797        1          1          1          2          3          0.52424826       9.6177323        0.44783091       0.00097788069    1.0313794e-05    0.010313794     
 1          5          2.1170797        1          1          1          2          4          0.52585046       9.9139048        0.4495133        0.00099499714    1.0277536e-05    0.010277536     
 1          5          2.1170797        1          1          1          2          5          0.52621998       9.9822559        0.44989986       0.00099896877    1.0260674e-05    0.010260674     
 1          5          2.1170797        1          1          1          2          6          0.52629739       9.9965884        0.44998077       0.00099980189    1.0248401e-05    0.010248401     
 1          5          2.1170797        1          1          1          2          7          0.52631244       9.9993788        0.4499965        0.00099996396    1.0237123e-05    0.010237123     
 1          5          2.1170797        1          1          1          2          8          0.52631521       9.9998916        0.44999939       0.00099999372    1.0226061e-05    0.010226061     
 1          5          2.1170797        1          1          1          2          9          0.52631569       9.9999813        0.44999989       0.00099999891    1.0215058e-05    0.010215058     
 1          5          2.1170797        1          1          1          2          10         0.52631576       9.9999938        0.44999997       0.00099999964    1.0204084e-05    0.010204084     
 1          5          2.1170797        1          1          1          2          11         0.52631568       9.99998          0.44999989       0.00099999884    1.0193137e-05    0.010193137     
 1          5          2.1170797        1          1          1          2          12         0.52631517       9.9998842        0.44999935       0.00099999332    1.018222e-05     0.01018222      
 1          5          2.1170797        1          1          1          2          13         0.52631225       9.9993387        0.4499963        0.00099996188    1.0171363e-05    0.010171363     
 1          5          2.1170797        1          1          1          2          14         0.52629647       9.9963878        0.44997981       0.00099979204    1.0160729e-05    0.010160729     
 1          5          2.1170797        1          1          1          2          15         0.52621613       9.981343         0.44989583       0.00099892731    1.0151114e-05    0.010151114     
 1          5          2.1170797        1          1          1          2          16         0.52583683       9.9102322        0.44949903       0.00099485077    1.0146138e-05    0.010146138     
 1          5          2.1170797        1          1          1          2          17         0.52421259       9.6052427        0.44779334       0.0009775015     1.0160478e-05    0.010160478     
 1          5          2.1170797        1          1          1          2          18         0.51804258       8.443347         0.44121643       0.00091317832    1.0246588e-05    0.010246588     
 1          5          2.1170797        1          1          1          2          19         0.49719688       4.4882437        0.41778861       0.00071416119    1.0580943e-05    0.010580943     
 1          6          2.6060717        1          1          1          2          1          0.49440225       4.0717753        0.41449765       0.0006895992     1.0835748e-05    0.010835748     
 1          6          2.6060717        1          1          1          2          2          0.51618862       8.1262789        0.43920948       0.00089433787    1.0453945e-05    0.010453945     
 1          6          2.6060717        1          1          1          2          3          0.52343694       9.4676347        0.44697506       0.00096927778    1.032658e-05     0.01032658      
 1          6          2.6060717        1          1          1          2          4          0.52558389       9.8645753        0.4492341        0.00099213759    1.0281702e-05    0.010281702     
 1          6          2.6060717        1          1          1          2          5          0.52614653       9.9686516        0.44982307       0.00099817857    1.026182e-05     0.01026182      
 1          6          2.6060717        1          1          1          2          6          0.52627952       9.9932751        0.44996209       0.00099960951    1.0248679e-05    0.010248679     
 1          6          2.6060717        1          1          1          2          7          0.52630848       9.9986425        0.44999236       0.00099992125    1.0237185e-05    0.010237185     
 1          6          2.6060717        1          1          1          2          8          0.52631438       9.9997388        0.44999853       0.00099998487    1.0226074e-05    0.010226074     
 1          6          2.6060717        1          1          1          2          9          0.52631552       9.9999502        0.44999972       0.00099999712    1.0215061e-05    0.010215061     
 1          6          2.6060717        1          1          1          2          10         0.52631569       9.9999822        0.4499999        0.00099999897    1.0204086e-05    0.010204086     
 1          6          2.6060717        1          1          1          2          11         0.52631551       9.999947         0.4499997        0.00099999694    1.019314e-05     0.01019314      
 1          6          2.6060717        1          1          1          2          12         0.5263143        9.9997216        0.44999844       0.00099998393    1.0182234e-05    0.010182234     
 1          6          2.6060717        1          1          1          2          13         0.52630807       9.9985581        0.44999193       0.00099991689    1.0171428e-05    0.010171428     
 1          6          2.6060717        1          1          1          2          14         0.5262778        9.9928959        0.4499603        0.00099959103    1.0161018e-05    0.010161018     
 1          6          2.6060717        1          1          1          2          15         0.52614011       9.9671123        0.44981636       0.00099810959    1.0152289e-05    0.010152289     
 1          6          2.6060717        1          1          1          2          16         0.52556402       9.8590933        0.44921328       0.00099192461    1.0150358e-05    0.010150358     
 1          6          2.6060717        1          1          1          2          17         0.52339255       9.4512337        0.44692816       0.00096880837    1.0173243e-05    0.010173243     
 1          6          2.6060717        1          1          1          2          18         0.51615867       8.088186         0.43917694       0.00089403534    1.0276669e-05    0.010276669     
 1          6          2.6060717        1          1          1          2          19         0.4947621        4.0250054        0.41492349       0.00069273412    1.0623267e-05    0.010623267     
 1          7          3.1195134        1          1          1          2          1          0.49240181       3.6980776        0.41211897       0.00067232114    1.0871407e-05    0.010871407     
 1          7          3.1195134        1          1          1          2          2          0.51437611       7.79016          0.43723342       0.00087613551    1.0483507e-05    0.010483507     
 1          7          3.1195134        1          1          1          2          3          0.52254247       9.3020984        0.44602841       0.00095984345    1.0340721e-05    0.010340721     
 1          7          3.1195134        1          1          1          2          4          0.52524853       9.8025082        0.44888245       0.00098854679    1.028695e-05     0.01028695      
 1          7          3.1195134        1          1          1          2          5          0.52604191       9.9492733        0.44971364       0.00099705365    1.0263451e-05    0.010263451     
 1          7          3.1195134        1          1          1          2          6          0.52625094       9.9879766        0.44993222       0.00099930192    1.0249125e-05    0.010249125     
 1          7          3.1195134        1          1          1          2          7          0.52630141       9.9973308        0.44998497       0.00099984517    1.0237296e-05    0.010237296     
 1          7          3.1195134        1          1          1          2          8          0.52631276       9.9994376        0.44999684       0.00099996741    1.02261e-05      0.0102261       
 1          7          3.1195134        1          1          1          2          9          0.52631516       9.9998826        0.44999934       0.0009999932     1.0215067e-05    0.010215067     
 1          7          3.1195134        1          1          1          2          10         0.52631555       9.9999547        0.44999975       0.00099999738    1.0204088e-05    0.010204088     
 1          7          3.1195134        1          1          1          2          11         0.52631512       9.9998754        0.4499993        0.0009999928     1.0193147e-05    0.010193147     
 1          7          3.1195134        1          1          1          2          12         0.52631258       9.9994018        0.44999665       0.00099996548    1.0182261e-05    0.010182261     
 1          7          3.1195134        1          1          1          2          13         0.52630065       9.9971713        0.44998417       0.00099983697    1.0171544e-05    0.010171544     
 1          7          3.1195134        1          1          1          2          14         0.52624802       9.987327         0.44992917       0.00099927051    1.0161479e-05    0.010161479     
 1          7          3.1195134        1          1          1          2          15         0.52603214       9.9468976        0.44970343       0.00099694872    1.0153959e-05    0.010153959     
 1          7          3.1195134        1          1          1          2          16         0.52522173       9.7949224        0.44885433       0.00098826019    1.0155659e-05    0.010155659     
 1          7          3.1195134        1          1          1          2          17         0.52249074       9.2818091        0.44597356       0.00095929946    1.0187329e-05    0.010187329     
 1          7          3.1195134        1          1          1          2          18         0.51435602       7.7481145        0.43721144       0.00087593499    1.0305669e-05    0.010305669     
 1          7          3.1195134        1          1          1          2          19         0.49281106       3.6535289        0.41260716       0.00067583525    1.0657507e-05    0.010657507     
 1          8          3.6586271        1          1          1          2          1          0.4907698        3.3930138        0.41016403       0.00065841244    1.0900704e-05    0.010900704     
 1          8          3.6586271        1          1          1          2          2          0.51265639       7.4710381        0.4353456        0.00085906275    1.0511749e-05    0.010511749     
 1          8          3.6586271        1          1          1          2          3          0.52158664       9.1251418        0.44501323       0.00094982008    1.0355885e-05    0.010355885     
 1          8          3.6586271        1          1          1          2          4          0.52484626       9.7280466        0.44846004       0.00098424936    1.0293253e-05    0.010293253     
 1          8          3.6586271        1          1          1          2          5          0.52590162       9.923289         0.44956686       0.00099554648    1.0265639e-05    0.010265639     
 1          8          3.6586271        1          1          1          2          6          0.52620835       9.9800803        0.4498877        0.00099884362    1.0249788e-05    0.010249788     
 1          8          3.6586271        1          1          1          2          7          0.52628977       9.9951709        0.44997281       0.00099971989    1.0237477e-05    0.010237477     
 1          8          3.6586271        1          1          1          2          8          0.52630983       9.9988923        0.44999377       0.00099993581    1.0226146e-05    0.010226146     
 1          8          3.6586271        1          1          1          2          9          0.52631443       9.9997478        0.44999858       0.0009999854     1.0215078e-05    0.010215078     
 1          8          3.6586271        1          1          1          2          10         0.52631523       9.9998955        0.44999941       0.00099999396    1.0204094e-05    0.010204094     
 1          8          3.6586271        1          1          1          2          11         0.52631436       9.9997329        0.4499985        0.00099998457    1.0193159e-05    0.010193159     
 1          8          3.6586271        1          1          1          2          12         0.52630949       9.9988242        0.44999342       0.00099993216    1.0182309e-05    0.010182309     
 1          8          3.6586271        1          1          1          2          13         0.52628845       9.9948935        0.44997143       0.0009997057     1.0171733e-05    0.010171733     
 1          8          3.6586271        1          1          1          2          14         0.52620376       9.9790499        0.4498829        0.00099879423    1.0162164e-05    0.010162164     
 1          8          3.6586271        1          1          1          2          15         0.52588776       9.9198642        0.44955234       0.00099539756    1.0156192e-05    0.010156192     
 1          8          3.6586271        1          1          1          2          16         0.52481221       9.7181341        0.44842426       0.00098388609    1.0162011e-05    0.010162011     
 1          8          3.6586271        1          1          1          2          17         0.52152932       9.1011201        0.44495224       0.00094922092    1.0202403e-05    0.010202403     
 1          8          3.6586271        1          1          1          2          18         0.5126493        7.4259309        0.43533779       0.00085899274    1.0333324e-05    0.010333324     
 1          8          3.6586271        1          1          1          2          19         0.49122257       3.3509029        0.41070769       0.0006622543     1.0685604e-05    0.010685604     
 1          9          4.2246966        1          1          1          2          1          0.4894182        3.1402327        0.4085351        0.00064702045    1.0925105e-05    0.010925105     
 1          9          4.2246966        1          1          1          2          2          0.51103529       7.1700298        0.43355441       0.000843145      1.0538544e-05    0.010538544     
 1          9          4.2246966        1          1          1          2          3          0.52058837       8.9402576        0.443949         0.00093941573    1.0371782e-05    0.010371782     
 1          9          4.2246966        1          1          1          2          4          0.52438111       9.6419294        0.4479708        0.00097929344    1.0300552e-05    0.010300552     
 1          9          4.2246966        1          1          1          2          5          0.52572229       9.8900697        0.4493791        0.00099362166    1.0268438e-05    0.010268438     
 1          9          4.2246966        1          1          1          2          6          0.52614837       9.9689589        0.44982499       0.00099819836    1.0250722e-05    0.010250722     
 1          9          4.2246966        1          1          1          2          7          0.52627179       9.9918338        0.44995402       0.00099952635    1.0237757e-05    0.010237757     
 1          9          4.2246966        1          1          1          2          8          0.52630487       9.9979712        0.44998859       0.00099988244    1.0226223e-05    0.010226223     
 1          9          4.2246966        1          1          1          2          9          0.52631309       9.9994982        0.44999718       0.00099997096    1.0215099e-05    0.010215099     
 1          9          4.2246966        1          1          1          2          10         0.5263146        9.9997779        0.44999875       0.00099998716    1.0204104e-05    0.010204104     
 1          9          4.2246966        1          1          1          2          11         0.52631295       9.9994701        0.44999703       0.00099996939    1.0193181e-05    0.010193181     
 1          9          4.2246966        1          1          1          2          12         0.52630427       9.9978513        0.44998797       0.00099987603    1.018239e-05     0.01018239      
 1          9          4.2246966        1          1          1          2          13         0.52626966       9.9913834        0.44995179       0.00099950344    1.0172024e-05    0.010172024     
 1          9          4.2246966        1          1          1          2          14         0.52614159       9.9674228        0.4498179        0.00099812542    1.0163126e-05    0.010163126     
 1          9          4.2246966        1          1          1          2          15         0.52570366       9.8853927        0.44935958       0.00099342174    1.0159042e-05    0.010159042     
 1          9          4.2246966        1          1          1          2          16         0.52433982       9.6295415        0.44792733       0.00097885422    1.0169351e-05    0.010169351     
 1          9          4.2246966        1          1          1          2          17         0.5205274        8.9127482        0.44388387       0.00093878241    1.0218175e-05    0.010218175     
 1          9          4.2246966        1          1          1          2          18         0.51104357       7.1226302        0.43356359       0.0008432259     1.035952e-05     0.01035952      
 1          9          4.2246966        1          1          1          2          19         0.4899091        3.100548         0.40912777       0.00065114475    1.0708991e-05    0.010708991     
 1          10         4.8190695        1          1          1          2          1          0.48828236       2.9277117        0.40715924       0.00063753584    1.0945704e-05    0.010945704     
 1          10         4.8190695        1          1          1          2          2          0.50951282       6.8871715        0.43186183       0.00082835092    1.0563862e-05    0.010563862     
 1          10         4.8190695        1          1          1          2          3          0.5195635        8.7503731        0.44285216       0.00092880221    1.0388165e-05    0.010388165     
 1          10         4.8190695        1          1          1          2          4          0.52385852       9.5451605        0.44742011       0.00097374265    1.0308768e-05    0.010308768     
 1          10         4.8190695        1          1          1          2          5          0.52550171       9.8492045        0.44914797       0.00099125694    1.0271882e-05    0.010271882     
 1          10         4.8190695        1          1          1          2          6          0.52606772       9.9540049        0.44974064       0.00099733113    1.0251978e-05    0.010251978     
 1          10         4.8190695        1          1          1          2          7          0.52624544       9.9869427        0.44992647       0.00099924272    1.0238167e-05    0.010238167     
 1          10         4.8190695        1          1          1          2          8          0.52629697       9.9965033        0.44998033       0.00099979739    1.0226346e-05    0.010226346     
 1          10         4.8190695        1          1          1          2          9          0.52631076       9.9990643        0.44999474       0.00099994584    1.0215136e-05    0.010215136     
 1          10         4.8190695        1          1          1          2          10         0.52631342       9.9995592        0.44999753       0.00099997451    1.0204123e-05    0.010204123     
 1          10         4.8190695        1          1          1          2          11         0.5263105        9.9990144        0.44999447       0.00099994307    1.0193219e-05    0.010193219     
 1          10         4.8190695        1          1          1          2          12         0.52629599       9.9963048        0.44997931       0.0009997868     1.0182519e-05    0.010182519     
 1          10         4.8190695        1          1          1          2          13         0.52624219       9.986252         0.44992308       0.00099920779    1.017245e-05     0.01017245      
 1          10         4.8190695        1          1          1          2          14         0.5260582        9.9518287        0.44973069       0.00099722885    1.0164417e-05    0.010164417     
 1          10         4.8190695        1          1          1          2          15         0.52547776       9.8430922        0.44912287       0.00099100044    1.0162542e-05    0.010162542     
 1          10         4.8190695        1          1          1          2          16         0.52381032       9.5302197        0.44736926       0.00097323156    1.0177595e-05    0.010177595     
 1          10         4.8190695        1          1          1          2          17         0.51950087       8.7196742        0.44278499       0.00092815579    1.0234402e-05    0.010234402     
 1          10         4.8190695        1          1          1          2          18         0.50953821       6.8381255        0.43189013       0.00082859636    1.0384238e-05    0.010384238     
 1          10         4.8190695        1          1          1          2          19         0.4888066        2.8903192        0.40779506       0.0006419034     1.0728733e-05    0.010728733     
 1          11         5.443161         1          1          1          2          1          0.48731433       2.7465201        0.40598158       0.00062951635    1.0963325e-05    0.010963325     
 1          11         5.443161         1          1          1          2          2          0.5080856        6.6218629        0.43026592       0.00081461853    1.0587731e-05    0.010587731     
 1          11         5.443161         1          1          1          2          3          0.51852494       8.5578736        0.44173624       0.00091811701    1.0404831e-05    0.010404831     
 1          11         5.443161         1          1          1          2          4          0.52328479       9.4388974        0.44681426       0.0009676693     1.0317806e-05    0.010317806     
 1          11         5.443161         1          1          1          2          5          0.52523882       9.8004971        0.44887226       0.00098844289    1.0275991e-05    0.010275991     
 1          11         5.443161         1          1          1          2          6          0.52596339       9.9346606        0.4496315        0.00099620997    1.0253603e-05    0.010253603     
 1          11         5.443161         1          1          1          2          7          0.5262085        9.9800865        0.44988786       0.00099884522    1.0238741e-05    0.010238741     
 1          11         5.443161         1          1          1          2          8          0.52628498       9.9942761        0.44996781       0.00099966835    1.0226532e-05    0.010226532     
 1          11         5.443161         1          1          1          2          9          0.52630691       9.9983486        0.44999072       0.00099990441    1.0215196e-05    0.010215196     
 1          11         5.443161         1          1          1          2          10         0.52631136       9.9991757        0.44999537       0.00099995233    1.0204155e-05    0.010204155     
 1          11         5.443161         1          1          1          2          11         0.52630648       9.9982652        0.44999027       0.0009998998     1.0193282e-05    0.010193282     
 1          11         5.443161         1          1          1          2          12         0.52628344       9.9939642        0.4499662        0.00099965178    1.0182714e-05    0.010182714     
 1          11         5.443161         1          1          1          2          13         0.52620378       9.9790767        0.44988293       0.00099879448    1.0173045e-05    0.010173045     
 1          11         5.443161         1          1          1          2          14         0.52595061       9.9317061        0.44961812       0.00099607265    1.0166083e-05    0.010166083     
 1          11         5.443161         1          1          1          2          15         0.52520919       9.7927935        0.44884116       0.00098812599    1.0166708e-05    0.010166708     
 1          11         5.443161         1          1          1          2          16         0.52323025       9.4213886        0.4467566        0.00096709312    1.0186648e-05    0.010186648     
 1          11         5.443161         1          1          1          2          17         0.51846256       8.5243088        0.44166907       0.0009174775     1.0250884e-05    0.010250884     
 1          11         5.443161         1          1          1          2          18         0.50812927       6.571702         0.43031487       0.00081503668    1.0407515e-05    0.010407515     
 1          11         5.443161         1          1          1          2          19         0.48786773       2.7112293        0.4066554        0.00063409378    1.0745629e-05    0.010745629     
 1          12         6.0984571        1          1          1          2          1          0.4864782        2.5899673        0.40496063       0.00062263686    1.0978592e-05    0.010978592     
 1          12         6.0984571        1          1          1          2          2          0.50674835       6.3731503        0.42876245       0.00080187113    1.0610215e-05    0.010610215     
 1          12         6.0984571        1          1          1          2          3          0.51748291       8.3646558        0.44061209       0.00090746717    1.042162e-05     0.01042162      
 1          12         6.0984571        1          1          1          2          4          0.52266654       9.3243606        0.4461599        0.00096114889    1.0327566e-05    0.010327566     
 1          12         6.0984571        1          1          1          2          5          0.52493363       9.7439467        0.44855184       0.00098518181    1.0280766e-05    0.010280766     
 1          12         6.0984571        1          1          1          2          6          0.52583279       9.910442         0.4494948        0.0009948074     1.0255638e-05    0.010255638     
 1          12         6.0984571        1          1          1          2          7          0.52615865       9.9708342        0.44983574       0.00099830896    1.0239517e-05    0.010239517     
 1          12         6.0984571        1          1          1          2          8          0.52626755       9.9910369        0.44994958       0.00099948069    1.0226803e-05    0.010226803     
 1          12         6.0984571        1          1          1          2          9          0.52630085       9.9972212        0.44998439       0.00099983916    1.021529e-05     0.01021529      
 1          12         6.0984571        1          1          1          2          10         0.52630792       9.9985355        0.44999178       0.00099991532    1.0204208e-05    0.010204208     
 1          12         6.0984571        1          1          1          2          11         0.52630017       9.9970884        0.44998368       0.00099983183    1.019338e-05     0.01019338      
 1          12         6.0984571        1          1          1          2          12         0.52626525       9.990569         0.44994718       0.00099945593    1.0182996e-05    0.010182996     
 1          12         6.0984571        1          1          1          2          13         0.52615208       9.9694176        0.44982887       0.00099823826    1.0173846e-05    0.010173846     
 1          12         6.0984571        1          1          1          2          14         0.52581624       9.9065736        0.44947747       0.00099462974    1.0168165e-05    0.010168165     
 1          12         6.0984571        1          1          1          2          15         0.5248981        9.7345274        0.44851452       0.00098480257    1.0171539e-05    0.010171539     
 1          12         6.0984571        1          1          1          2          16         0.52260644       9.3043216        0.44609622       0.00096051642    1.0196407e-05    0.010196407     
