 IPER  ISTEP  TLEN  STAIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER  RBER
 1          51         84.602784        0                0                0                0.0031986012     0                0                0                0                0                0                0                0.0031986012     2.0328791e-20    0               
 1          52         89.216062        0                0                0                0.0032861097     0                0                0                0                0                0                0                0.0032861097     2.0328791e-20    0               
 1          53         94.060003        0                0                0                0.0033755451     0                0                0                0                0                0                0                0.0033755451     2.0328791e-20    0               
 1          54         99.146141        0                0                0                0.0034669601     0                0                0                0                0                0                0                0.0034669601     3.3881318e-20    0               
 1          55         104.48659        0                0                0                0.0035604075     0                0                0                0                0                0                0                0.0035604075     4.7433845e-20    0               
 1          56         110.09405        0                0                0                0.0036559397     0                0                0                0                0                0                0                0.0036559397     2.0328791e-20    0               
 1          57         115.98189        0                0                0                0.0037536086     0                0                0                0                0                0                0                0.0037536086     6.7762636e-21    0               
 1          58         122.16413        0                0                0                0.0038534649     0                0                0                0                0                0                0                0.0038534649     6.7762636e-21    0               
 1          59         128.65547        0                0                0                0.0039555576     0                0                0                0                0                0                0                0.0039555576     6.7762636e-21    0               
 1          60         135.47138        0                0                0                0.0040599334     0                0                0                0                0                0                0                0.0040599334     6.7762636e-21    0               
 1          61         142.62809        0                0                0                0.0041666356     0                0                0                0                0                0                0                0.0041666356     6.7762636e-21    0               
 1          62         150.14263        0                0                0                0.0042757033     0                0                0                0                0                0                0                0.0042757033     6.7762636e-21    0               
 1          63         158.0329         0                0                0                0.0043871702     0                0                0                0                0                0                0                0.0043871702     2.0328791e-20    0               
 1          64         166.31769        0                0                0                0.0045010635     0                0                0                0                0                0                0                0.0045010635     2.0328791e-20    0               
 1          65         175.01671        0                0                0                0.0046174025     0                0                0                0                0                0                0                0.0046174025     6.7762636e-21    0               
 1          66         184.15068        0                0                0                0.0047361968     0                0                0                0                0                0                0                0.0047361968     6.7762636e-21    0               
 1          67         193.74135        0                0                0                0.0048574456     0                0                0                0                0                0                0                0.0048574456     -2.0328791e-20   0               
 1          68         203.81156        0                0                0                0.0049811351     0                0                0                0                0                0                0                0.0049811351     -2.0328791e-20   0               
 1          69         214.38528        0                0                0                0.0051072379     0                0                0                0                0                0                0                0.0051072379     -2.0328791e-20   0               
 1          70         225.48768        0                0                0                0.0052357107     0                0                0                0                0                0                0                0.0052357107     -2.0328791e-20   0               
 1          71         237.1452         0                0                0                0.0053664932     0                0                0                0                0                0                0                0.0053664932     -2.0328791e-20   0               
 1          72         249.3856         0                0                0                0.0054995067     0                0                0                0                0                0                0                0.0054995067     -2.0328791e-20   0               
 1          73         262.23802        0                0                0                0.0056346527     0                0                0                0                0                0                0                0.0056346527     -2.0328791e-20   0               
