 IPER  ISTEP  TLEN  IDB  ILYR  IROW  ICOL  NODE  THIK  HEAD  THETA  VK  SKE  SKV
 1          3          1.2078428        1          1          1          2          5          0.052631578      0.99999841       0.44999999       2.4999998e-06    1.0025327e-05    0.010025327     
 1          3          1.2078428        1          1          1          2          6          0.052631579      0.99999993       0.45             2.5e-06          1.0024269e-05    0.010024269     
 1          3          1.2078428        1          1          1          2          7          0.052631579      1                0.45             2.5e-06          1.0023212e-05    0.010023212     
 1          3          1.2078428        1          1          1          2          8          0.052631579      1                0.45             2.5e-06          1.0022154e-05    0.010022154     
 1          3          1.2078428        1          1          1          2          9          0.052631579      1                0.45             2.5e-06          1.0021097e-05    0.010021097     
 1          3          1.2078428        1          1          1          2          10         0.052631579      1                0.45             2.5e-06          1.002004e-05     0.01002004      
 1          3          1.2078428        1          1          1          2          11         0.052631579      1                0.45             2.5e-06          1.0018983e-05    0.010018983     
 1          3          1.2078428        1          1          1          2          12         0.052631579      1                0.45             2.5e-06          1.0017927e-05    0.010017927     
 1          3          1.2078428        1          1          1          2          13         0.052631579      1                0.45             2.5e-06          1.0016871e-05    0.010016871     
 1          3          1.2078428        1          1          1          2          14         0.052631579      0.99999993       0.45             2.5e-06          1.0015814e-05    0.010015814     
 1          3          1.2078428        1          1          1          2          15         0.052631578      0.9999984        0.44999999       2.4999998e-06    1.0014759e-05    0.010014759     
 1          3          1.2078428        1          1          1          2          16         0.052631561      0.99996627       0.44999981       2.4999952e-06    1.0013706e-05    0.010013706     
 1          3          1.2078428        1          1          1          2          17         0.052631228      0.99933454       0.44999634       2.4999056e-06    1.0012701e-05    0.010012701     
 1          3          1.2078428        1          1          1          2          18         0.052625335      0.98815083       0.44993475       2.4983198e-06    1.0012543e-05    0.010012543     
 1          3          1.2078428        1          1          1          2          19         0.05253806       0.82245863       0.44902099       2.4748999e-06    1.0024794e-05    0.010024794     
 1          4          1.651373         1          1          1          2          1          0.052510327      0.77023375       0.44872999       2.4674843e-06    1.0048088e-05    0.010048088     
 1          4          1.651373         1          1          1          2          2          0.05262132       0.98056333       0.44989278       2.4972396e-06    1.0030066e-05    0.010030066     
 1          4          1.651373         1          1          1          2          3          0.052630875      0.99866532       0.44999264       2.4998104e-06    1.0027551e-05    0.010027551     
 1          4          1.651373         1          1          1          2          4          0.052631536      0.99991944       0.44999956       2.4999886e-06    1.0026392e-05    0.010026392     
 1          4          1.651373         1          1          1          2          5          0.052631577      0.99999554       0.44999998       2.4999994e-06    1.0025328e-05    0.010025328     
 1          4          1.651373         1          1          1          2          6          0.052631579      0.99999977       0.45             2.5e-06          1.0024269e-05    0.010024269     
 1          4          1.651373         1          1          1          2          7          0.052631579      0.99999999       0.45             2.5e-06          1.0023212e-05    0.010023212     
 1          4          1.651373         1          1          1          2          8          0.052631579      1                0.45             2.5e-06          1.0022154e-05    0.010022154     
 1          4          1.651373         1          1          1          2          9          0.052631579      1                0.45             2.5e-06          1.0021097e-05    0.010021097     
 1          4          1.651373         1          1          1          2          10         0.052631579      1                0.45             2.5e-06          1.002004e-05     0.01002004      
 1          4          1.651373         1          1          1          2          11         0.052631579      1                0.45             2.5e-06          1.0018983e-05    0.010018983     
 1          4          1.651373         1          1          1          2          12         0.052631579      1                0.45             2.5e-06          1.0017927e-05    0.010017927     
 1          4          1.651373         1          1          1          2          13         0.052631579      0.99999999       0.45             2.5e-06          1.0016871e-05    0.010016871     
 1          4          1.651373         1          1          1          2          14         0.052631579      0.99999977       0.45             2.5e-06          1.0015814e-05    0.010015814     
 1          4          1.651373         1          1          1          2          15         0.052631577      0.99999551       0.44999998       2.4999994e-06    1.0014759e-05    0.010014759     
 1          4          1.651373         1          1          1          2          16         0.052631536      0.99991898       0.44999955       2.4999885e-06    1.0013709e-05    0.010013709     
 1          4          1.651373         1          1          1          2          17         0.052630873      0.99865945       0.44999262       2.4998099e-06    1.0012755e-05    0.010012755     
 1          4          1.651373         1          1          1          2          18         0.052621307      0.98050463       0.44989263       2.4972359e-06    1.0013156e-05    0.010013156     
 1          4          1.651373         1          1          1          2          19         0.052510379      0.76989608       0.44873054       2.4674982e-06    1.0029024e-05    0.010029024     
 1          5          2.1170797        1          1          1          2          1          0.052484341      0.7209785        0.44845705       2.4605473e-06    1.005207e-05     0.01005207      
 1          5          2.1170797        1          1          1          2          2          0.052616407      0.97125476       0.44984141       2.4959182e-06    1.0030815e-05    0.010030815     
 1          5          2.1170797        1          1          1          2          3          0.052630339      0.99765121       0.44998705       2.4996664e-06    1.0027632e-05    0.010027632     
 1          5          2.1170797        1          1          1          2          4          0.052631492      0.99983442       0.44999909       2.4999765e-06    1.0026399e-05    0.010026399     
 1          5          2.1170797        1          1          1          2          5          0.052631573      0.99998946       0.44999994       2.4999985e-06    1.0025328e-05    0.010025328     
 1          5          2.1170797        1          1          1          2          6          0.052631579      0.99999938       0.45             2.4999999e-06    1.0024269e-05    0.010024269     
 1          5          2.1170797        1          1          1          2          7          0.052631579      0.99999997       0.45             2.5e-06          1.0023212e-05    0.010023212     
 1          5          2.1170797        1          1          1          2          8          0.052631579      1                0.45             2.5e-06          1.0022154e-05    0.010022154     
 1          5          2.1170797        1          1          1          2          9          0.052631579      1                0.45             2.5e-06          1.0021097e-05    0.010021097     
 1          5          2.1170797        1          1          1          2          10         0.052631579      1                0.45             2.5e-06          1.002004e-05     0.01002004      
 1          5          2.1170797        1          1          1          2          11         0.052631579      1                0.45             2.5e-06          1.0018983e-05    0.010018983     
 1          5          2.1170797        1          1          1          2          12         0.052631579      1                0.45             2.5e-06          1.0017927e-05    0.010017927     
 1          5          2.1170797        1          1          1          2          13         0.052631579      0.99999996       0.45             2.5e-06          1.0016871e-05    0.010016871     
 1          5          2.1170797        1          1          1          2          14         0.052631579      0.99999937       0.45             2.4999999e-06    1.0015814e-05    0.010015814     
 1          5          2.1170797        1          1          1          2          15         0.052631573      0.99998939       0.44999994       2.4999985e-06    1.0014759e-05    0.010014759     
 1          5          2.1170797        1          1          1          2          16         0.052631491      0.99983351       0.44999908       2.4999764e-06    1.0013716e-05    0.010013716     
 1          5          2.1170797        1          1          1          2          17         0.052630336      0.99764113       0.44998701       2.4996654e-06    1.0012837e-05    0.010012837     
 1          5          2.1170797        1          1          1          2          18         0.052616389      0.97117077       0.44984122       2.4959132e-06    1.0013905e-05    0.010013905     
 1          5          2.1170797        1          1          1          2          19         0.052484416      0.7205916        0.44845784       2.4605674e-06    1.0032996e-05    0.010032996     
 1          6          2.6060717        1          1          1          2          1          0.052460038      0.6749086        0.44820153       2.4540696e-06    1.0055797e-05    0.010055797     
 1          6          2.6060717        1          1          1          2          2          0.052610665      0.96037518       0.44978137       2.4943744e-06    1.0031691e-05    0.010031691     
 1          6          2.6060717        1          1          1          2          3          0.052629588      0.99622748       0.44997919       2.4994641e-06    1.0027747e-05    0.010027747     
 1          6          2.6060717        1          1          1          2          4          0.052631418      0.99969432       0.44999831       2.4999566e-06    1.002641e-05     0.01002641      
 1          6          2.6060717        1          1          1          2          5          0.052631567      0.99997789       0.44999988       2.4999969e-06    1.0025329e-05    0.010025329     
 1          6          2.6060717        1          1          1          2          6          0.052631578      0.99999853       0.44999999       2.4999998e-06    1.0024269e-05    0.010024269     
 1          6          2.6060717        1          1          1          2          7          0.052631579      0.99999991       0.45             2.5e-06          1.0023212e-05    0.010023212     
 1          6          2.6060717        1          1          1          2          8          0.052631579      0.99999999       0.45             2.5e-06          1.0022154e-05    0.010022154     
 1          6          2.6060717        1          1          1          2          9          0.052631579      1                0.45             2.5e-06          1.0021097e-05    0.010021097     
 1          6          2.6060717        1          1          1          2          10         0.052631579      1                0.45             2.5e-06          1.002004e-05     0.01002004      
 1          6          2.6060717        1          1          1          2          11         0.052631579      1                0.45             2.5e-06          1.0018983e-05    0.010018983     
 1          6          2.6060717        1          1          1          2          12         0.052631579      0.99999999       0.45             2.5e-06          1.0017927e-05    0.010017927     
 1          6          2.6060717        1          1          1          2          13         0.052631579      0.99999991       0.45             2.5e-06          1.0016871e-05    0.010016871     
 1          6          2.6060717        1          1          1          2          14         0.052631578      0.99999852       0.44999999       2.4999998e-06    1.0015815e-05    0.010015815     
 1          6          2.6060717        1          1          1          2          15         0.052631567      0.99997774       0.44999988       2.4999968e-06    1.001476e-05     0.01001476      
 1          6          2.6060717        1          1          1          2          16         0.052631417      0.99969268       0.44999831       2.4999564e-06    1.0013728e-05    0.010013728     
 1          6          2.6060717        1          1          1          2          17         0.052629583      0.99621169       0.44997914       2.4994627e-06    1.0012951e-05    0.010012951     
 1          6          2.6060717        1          1          1          2          18         0.052610642      0.96026334       0.44978112       2.494368e-06     1.001478e-05     0.01001478      
 1          6          2.6060717        1          1          1          2          19         0.05246014       0.67448425       0.4482026        2.4540967e-06    1.0036713e-05    0.010036713     
 1          7          3.1195134        1          1          1          2          1          0.052437376      0.63194566       0.44796306       2.4480381e-06    1.0059276e-05    0.010059276     
 1          7          3.1195134        1          1          1          2          2          0.052604159      0.94804746       0.44971331       2.4926257e-06    1.0032684e-05    0.010032684     
 1          7          3.1195134        1          1          1          2          3          0.052628586      0.9943295        0.44996873       2.4991946e-06    1.00279e-05      0.0100279       
 1          7          3.1195134        1          1          1          2          4          0.052631304      0.99947853       0.44999712       2.4999259e-06    1.0026427e-05    0.010026427     
 1          7          3.1195134        1          1          1          2          5          0.052631557      0.99995756       0.44999977       2.499994e-06     1.0025331e-05    0.010025331     
 1          7          3.1195134        1          1          1          2          6          0.052631577      0.99999685       0.44999998       2.4999996e-06    1.002427e-05     0.01002427      
 1          7          3.1195134        1          1          1          2          7          0.052631579      0.99999978       0.45             2.5e-06          1.0023212e-05    0.010023212     
 1          7          3.1195134        1          1          1          2          8          0.052631579      0.99999999       0.45             2.5e-06          1.0022154e-05    0.010022154     
 1          7          3.1195134        1          1          1          2          9          0.052631579      1                0.45             2.5e-06          1.0021097e-05    0.010021097     
 1          7          3.1195134        1          1          1          2          10         0.052631579      1                0.45             2.5e-06          1.002004e-05     0.01002004      
 1          7          3.1195134        1          1          1          2          11         0.052631579      1                0.45             2.5e-06          1.0018983e-05    0.010018983     
 1          7          3.1195134        1          1          1          2          12         0.052631579      0.99999999       0.45             2.5e-06          1.0017927e-05    0.010017927     
 1          7          3.1195134        1          1          1          2          13         0.052631579      0.99999978       0.45             2.5e-06          1.0016871e-05    0.010016871     
 1          7          3.1195134        1          1          1          2          14         0.052631577      0.99999683       0.44999998       2.4999995e-06    1.0015815e-05    0.010015815     
 1          7          3.1195134        1          1          1          2          15         0.052631556      0.99995729       0.44999976       2.4999939e-06    1.0014762e-05    0.010014762     
 1          7          3.1195134        1          1          1          2          16         0.052631303      0.99947578       0.44999711       2.4999256e-06    1.0013745e-05    0.010013745     
 1          7          3.1195134        1          1          1          2          17         0.052628579      0.99430639       0.44996864       2.4991925e-06    1.0013104e-05    0.010013104     
 1          7          3.1195134        1          1          1          2          18         0.052604131      0.947906         0.44971302       2.4926181e-06    1.0015772e-05    0.010015772     
 1          7          3.1195134        1          1          1          2          19         0.052437506      0.6314944        0.44796443       2.4480728e-06    1.0040182e-05    0.010040182     
 1          8          3.6586271        1          1          1          2          1          0.052416304      0.59199414       0.44774113       2.4424374e-06    1.0062514e-05    0.010062514     
 1          8          3.6586271        1          1          1          2          2          0.052596958      0.93440226       0.44963797       2.4906911e-06    1.0033783e-05    0.010033783     
 1          8          3.6586271        1          1          1          2          3          0.052627303      0.99189701       0.44995531       2.4988491e-06    1.0028095e-05    0.010028095     
 1          8          3.6586271        1          1          1          2          4          0.052631137      0.99916294       0.44999538       2.4998811e-06    1.0026453e-05    0.010026453     
 1          8          3.6586271        1          1          1          2          5          0.052631539      0.99992401       0.44999958       2.4999892e-06    1.0025333e-05    0.010025333     
 1          8          3.6586271        1          1          1          2          6          0.052631576      0.99999374       0.44999997       2.4999991e-06    1.002427e-05     0.01002427      
 1          8          3.6586271        1          1          1          2          7          0.052631579      0.99999952       0.45             2.4999999e-06    1.0023212e-05    0.010023212     
 1          8          3.6586271        1          1          1          2          8          0.052631579      0.99999997       0.45             2.5e-06          1.0022154e-05    0.010022154     
 1          8          3.6586271        1          1          1          2          9          0.052631579      1                0.45             2.5e-06          1.0021097e-05    0.010021097     
 1          8          3.6586271        1          1          1          2          10         0.052631579      1                0.45             2.5e-06          1.002004e-05     0.01002004      
 1          8          3.6586271        1          1          1          2          11         0.052631579      1                0.45             2.5e-06          1.0018983e-05    0.010018983     
 1          8          3.6586271        1          1          1          2          12         0.052631579      0.99999997       0.45             2.5e-06          1.0017927e-05    0.010017927     
 1          8          3.6586271        1          1          1          2          13         0.052631579      0.99999952       0.45             2.4999999e-06    1.0016871e-05    0.010016871     
 1          8          3.6586271        1          1          1          2          14         0.052631576      0.9999937        0.44999997       2.4999991e-06    1.0015815e-05    0.010015815     
 1          8          3.6586271        1          1          1          2          15         0.052631539      0.99992354       0.44999958       2.4999892e-06    1.0014765e-05    0.010014765     
 1          8          3.6586271        1          1          1          2          16         0.052631136      0.99915863       0.44999537       2.4998806e-06    1.001377e-05     0.01001377      
 1          8          3.6586271        1          1          1          2          17         0.052627292      0.99186486       0.4499552        2.4988462e-06    1.00133e-05      0.0100133       
 1          8          3.6586271        1          1          1          2          18         0.052596926      0.93423018       0.44963764       2.4906824e-06    1.001687e-05     0.01001687      
 1          8          3.6586271        1          1          1          2          19         0.052416465      0.59152531       0.44774283       2.4424802e-06    1.0043409e-05    0.010043409     
 1          9          4.2246966        1          1          1          2          1          0.052396763      0.55494318       0.44753518       2.4372502e-06    1.0065519e-05    0.010065519     
 1          9          4.2246966        1          1          1          2          2          0.052589134      0.91957607       0.44955609       2.4885901e-06    1.0034977e-05    0.010034977     
 1          9          4.2246966        1          1          1          2          3          0.052625708      0.98887528       0.44993864       2.49842e-06      1.0028338e-05    0.010028338     
 1          9          4.2246966        1          1          1          2          4          0.052630904      0.99872011       0.44999294       2.4998182e-06    1.0026488e-05    0.010026488     
 1          9          4.2246966        1          1          1          2          5          0.052631511      0.99987131       0.44999929       2.4999817e-06    1.0025337e-05    0.010025337     
 1          9          4.2246966        1          1          1          2          6          0.052631573      0.99998833       0.44999994       2.4999983e-06    1.002427e-05     0.01002427      
 1          9          4.2246966        1          1          1          2          7          0.052631578      0.99999902       0.44999999       2.4999999e-06    1.0023212e-05    0.010023212     
 1          9          4.2246966        1          1          1          2          8          0.052631579      0.99999992       0.45             2.5e-06          1.0022154e-05    0.010022154     
 1          9          4.2246966        1          1          1          2          9          0.052631579      0.99999999       0.45             2.5e-06          1.0021097e-05    0.010021097     
 1          9          4.2246966        1          1          1          2          10         0.052631579      1                0.45             2.5e-06          1.002004e-05     0.01002004      
 1          9          4.2246966        1          1          1          2          11         0.052631579      0.99999999       0.45             2.5e-06          1.0018983e-05    0.010018983     
 1          9          4.2246966        1          1          1          2          12         0.052631579      0.99999992       0.45             2.5e-06          1.0017927e-05    0.010017927     
 1          9          4.2246966        1          1          1          2          13         0.052631578      0.99999902       0.44999999       2.4999999e-06    1.0016871e-05    0.010016871     
 1          9          4.2246966        1          1          1          2          14         0.052631573      0.99998825       0.44999994       2.4999983e-06    1.0015815e-05    0.010015815     
 1          9          4.2246966        1          1          1          2          15         0.052631511      0.99987053       0.44999929       2.4999816e-06    1.0014769e-05    0.010014769     
 1          9          4.2246966        1          1          1          2          16         0.052630901      0.99871367       0.44999292       2.4998175e-06    1.0013806e-05    0.010013806     
 1          9          4.2246966        1          1          1          2          17         0.052625694      0.98883239       0.44993849       2.4984162e-06    1.0013543e-05    0.010013543     
 1          9          4.2246966        1          1          1          2          18         0.052589098      0.91937308       0.44955572       2.4885806e-06    1.0018063e-05    0.010018063     
 1          9          4.2246966        1          1          1          2          19         0.052396956      0.55446489       0.44753721       2.4373015e-06    1.0046404e-05    0.010046404     
 1          10         4.8190695        1          1          1          2          1          0.052378688      0.52066856       0.44734453       2.4324576e-06    1.00683e-05      0.0100683       
 1          10         4.8190695        1          1          1          2          2          0.052580761      0.90370914       0.44946844       2.4863427e-06    1.0036255e-05    0.010036255     
 1          10         4.8190695        1          1          1          2          3          0.052623777      0.98521626       0.44991846       2.4979004e-06    1.0028633e-05    0.010028633     
 1          10         4.8190695        1          1          1          2          4          0.052630587      0.99811951       0.44998963       2.4997329e-06    1.0026536e-05    0.010026536     
 1          10         4.8190695        1          1          1          2          5          0.052631469      0.99979186       0.44999885       2.4999704e-06    1.0025344e-05    0.010025344     
 1          10         4.8190695        1          1          1          2          6          0.052631568      0.9999793        0.44999989       2.4999971e-06    1.0024271e-05    0.010024271     
 1          10         4.8190695        1          1          1          2          7          0.052631578      0.99999811       0.44999999       2.4999997e-06    1.0023212e-05    0.010023212     
 1          10         4.8190695        1          1          1          2          8          0.052631579      0.99999984       0.45             2.5e-06          1.0022154e-05    0.010022154     
 1          10         4.8190695        1          1          1          2          9          0.052631579      0.99999999       0.45             2.5e-06          1.0021097e-05    0.010021097     
 1          10         4.8190695        1          1          1          2          10         0.052631579      1                0.45             2.5e-06          1.002004e-05     0.01002004      
 1          10         4.8190695        1          1          1          2          11         0.052631579      0.99999999       0.45             2.5e-06          1.0018983e-05    0.010018983     
 1          10         4.8190695        1          1          1          2          12         0.052631579      0.99999984       0.45             2.5e-06          1.0017927e-05    0.010017927     
 1          10         4.8190695        1          1          1          2          13         0.052631578      0.9999981        0.44999999       2.4999997e-06    1.0016871e-05    0.010016871     
 1          10         4.8190695        1          1          1          2          14         0.052631568      0.99997916       0.44999989       2.499997e-06     1.0015816e-05    0.010015816     
 1          10         4.8190695        1          1          1          2          15         0.052631469      0.99979063       0.44999885       2.4999703e-06    1.0014775e-05    0.010014775     
 1          10         4.8190695        1          1          1          2          16         0.052630583      0.99811027       0.44998959       2.4997319e-06    1.0013855e-05    0.010013855     
 1          10         4.8190695        1          1          1          2          17         0.052623759      0.98516091       0.44991827       2.4978957e-06    1.0013838e-05    0.010013838     
 1          10         4.8190695        1          1          1          2          18         0.052580723      0.90347562       0.44946804       2.4863327e-06    1.001934e-05     0.01001934      
 1          10         4.8190695        1          1          1          2          19         0.052378914      0.52018777       0.44734691       2.4325176e-06    1.0049176e-05    0.010049176     
 1          11         5.443161         1          1          1          2          1          0.052362006      0.48903497       0.44716846       2.4280394e-06    1.0070869e-05    0.010070869     
 1          11         5.443161         1          1          1          2          2          0.052571913      0.88694341       0.44937579       2.4839694e-06    1.0037607e-05    0.010037607     
 1          11         5.443161         1          1          1          2          3          0.052621488      0.98087946       0.44989453       2.4972847e-06    1.0028982e-05    0.010028982     
 1          11         5.443161         1          1          1          2          4          0.052630169      0.99732788       0.44998526       2.4996205e-06    1.00266e-05      0.0100266       
 1          11         5.443161         1          1          1          2          5          0.052631408      0.99967616       0.44999821       2.499954e-06     1.0025353e-05    0.010025353     
 1          11         5.443161         1          1          1          2          6          0.05263156       0.99996486       0.44999981       2.499995e-06     1.0024272e-05    0.010024272     
 1          11         5.443161         1          1          1          2          7          0.052631577      0.99999651       0.44999998       2.4999995e-06    1.0023212e-05    0.010023212     
 1          11         5.443161         1          1          1          2          8          0.052631579      0.99999968       0.45             2.5e-06          1.0022154e-05    0.010022154     
 1          11         5.443161         1          1          1          2          9          0.052631579      0.99999997       0.45             2.5e-06          1.0021097e-05    0.010021097     
 1          11         5.443161         1          1          1          2          10         0.052631579      1                0.45             2.5e-06          1.002004e-05     0.01002004      
 1          11         5.443161         1          1          1          2          11         0.052631579      0.99999997       0.45             2.5e-06          1.0018983e-05    0.010018983     
 1          11         5.443161         1          1          1          2          12         0.052631579      0.99999967       0.45             2.5e-06          1.0017927e-05    0.010017927     
 1          11         5.443161         1          1          1          2          13         0.052631577      0.99999648       0.44999998       2.4999995e-06    1.0016871e-05    0.010016871     
 1          11         5.443161         1          1          1          2          14         0.05263156       0.99996463       0.44999981       2.499995e-06     1.0015817e-05    0.010015817     
 1          11         5.443161         1          1          1          2          15         0.052631407      0.99967428       0.44999821       2.4999538e-06    1.0014785e-05    0.010014785     
 1          11         5.443161         1          1          1          2          16         0.052630164      0.99731507       0.44998521       2.4996191e-06    1.0013918e-05    0.010013918     
 1          11         5.443161         1          1          1          2          17         0.052621466      0.98081004       0.4498943        2.4972789e-06    1.0014187e-05    0.010014187     
 1          11         5.443161         1          1          1          2          18         0.052571875      0.88668032       0.44937539       2.4839592e-06    1.0020689e-05    0.010020689     
 1          11         5.443161         1          1          1          2          19         0.052362266      0.48855749       0.4471712        2.4281081e-06    1.0051736e-05    0.010051736     
 1          12         6.0984571        1          1          1          2          1          0.052346643      0.45989826       0.44700621       2.4239742e-06    1.0073236e-05    0.010073236     
 1          12         6.0984571        1          1          1          2          2          0.052562667      0.86942038       0.44927892       2.4814904e-06    1.003902e-05     0.01003902      
 1          12         6.0984571        1          1          1          2          3          0.052618825      0.9758328        0.44986669       2.4965684e-06    1.0029388e-05    0.010029388     
 1          12         6.0984571        1          1          1          2          4          0.052629632      0.99630973       0.44997965       2.4994759e-06    1.0026682e-05    0.010026682     
 1          12         6.0984571        1          1          1          2          5          0.052631322      0.9995126        0.44999731       2.4999308e-06    1.0025366e-05    0.010025366     
 1          12         6.0984571        1          1          1          2          6          0.052631549      0.99994252       0.44999968       2.4999918e-06    1.0024274e-05    0.010024274     
 1          12         6.0984571        1          1          1          2          7          0.052631576      0.99999381       0.44999997       2.4999991e-06    1.0023212e-05    0.010023212     
 1          12         6.0984571        1          1          1          2          8          0.052631579      0.99999938       0.45             2.4999999e-06    1.0022154e-05    0.010022154     
 1          12         6.0984571        1          1          1          2          9          0.052631579      0.99999994       0.45             2.5e-06          1.0021097e-05    0.010021097     
 1          12         6.0984571        1          1          1          2          10         0.052631579      0.99999999       0.45             2.5e-06          1.002004e-05     0.01002004      
 1          12         6.0984571        1          1          1          2          11         0.052631579      0.99999994       0.45             2.5e-06          1.0018983e-05    0.010018983     
 1          12         6.0984571        1          1          1          2          12         0.052631579      0.99999938       0.45             2.4999999e-06    1.0017927e-05    0.010017927     
 1          12         6.0984571        1          1          1          2          13         0.052631576      0.99999377       0.44999997       2.4999991e-06    1.0016871e-05    0.010016871     
 1          12         6.0984571        1          1          1          2          14         0.052631548      0.99994215       0.44999968       2.4999918e-06    1.0015819e-05    0.010015819     
 1          12         6.0984571        1          1          1          2          15         0.052631321      0.99950984       0.4499973        2.4999305e-06    1.0014798e-05    0.010014798     
 1          12         6.0984571        1          1          1          2          16         0.052629625      0.99629249       0.44997958       2.4994741e-06    1.0014e-05       0.010014        
 1          12         6.0984571        1          1          1          2          17         0.052618799      0.97574781       0.44986642       2.4965614e-06    1.0014593e-05    0.010014593     
