 IPER  ISTEP  TLEN  IDB  ILYR  IROW  ICOL  CHEAD  COM  EST  HC  RERR
 1          33         30.675479        1          1          1          2          0.99917212       0.0018955143     499.00083        499.00083        3.2692401e-07   
 1          34         32.592391        1          1          1          2          0.99889604       0.0019568608     499.0011         499.0011         3.1666844e-07   
 1          35         34.605148        1          1          1          2          0.9985433        0.0020192504     499.00146        499.00146        3.068691e-07    
 1          36         36.718544        1          1          1          2          0.99809728       0.0020827323     499.0019         499.0019         2.9750976e-07   
 1          37         38.937609        1          1          1          2          0.99753896       0.002147355      499.00246        499.00246        2.8854777e-07   
 1          38         41.267627        1          1          1          2          0.99684688       0.0022131664     499.00315        499.00315        2.7996355e-07   
 1          39         43.714147        1          1          1          2          0.99599706       0.0022802139     499.004          499.004          2.7171961e-07   
 1          40         46.282992        1          1          1          2          0.99496308       0.0023485449     499.00504        499.00504        2.6380288e-07   
 1          41         48.98028         1          1          1          2          0.99371611       0.0024182066     499.00628        499.00628        2.5618784e-07   
 1          42         51.812432        1          1          1          2          0.99222514       0.0024892464     499.00777        499.00777        2.4886675e-07   
 1          43         54.786192        1          1          1          2          0.99045716       0.0025617119     499.00954        499.00954        2.4182378e-07   
 1          44         57.908639        1          1          1          2          0.98837743       0.002635651      499.01162        499.01162        2.3503648e-07   
 1          45         61.187209        1          1          1          2          0.98594989       0.0027111118     499.01405        499.01405        2.2848563e-07   
 1          46         64.629708        1          1          1          2          0.98313749       0.0027881432     499.01686        499.01686        2.221727e-07    
 1          47         68.244331        1          1          1          2          0.97990268       0.0028667943     499.0201         499.0201         2.1607073e-07   
 1          48         72.039686        1          1          1          2          0.97620786       0.002947115      499.02379        499.02379        2.1017519e-07   
 1          49         76.024808        1          1          1          2          0.97201589       0.0030291557     499.02798        499.02798        2.0447422e-07   
 1          50         80.209187        1          1          1          2          0.9672906        0.0031129672     499.03271        499.03271        1.9897012e-07   
 1          51         84.602784        1          1          1          2          0.96199726       0.0031986012     499.038          499.038          1.9363229e-07   
 1          52         89.216062        1          1          1          2          0.9561031        0.0032861097     499.0439         499.0439         1.8846941e-07   
 1          53         94.060003        1          1          1          2          0.94957775       0.0033755451     499.05042        499.05042        1.8346784e-07   
 1          54         99.146141        1          1          1          2          0.94239366       0.0034669601     499.05761        499.05761        1.7862289e-07   
 1          55         104.48659        1          1          1          2          0.93452646       0.0035604075     499.06547        499.06547        1.7392233e-07   
 1          56         110.09405        1          1          1          2          0.92595527       0.0036559397     499.07404        499.07404        1.693632e-07    
 1          57         115.98189        1          1          1          2          0.91666298       0.0037536086     499.08334        499.08334        1.6493976e-07   
