 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          87         526.72232        1          0                0                0                0                0                0.0076435991     0                0                0                0                0                0                0                0                0                0.0076435991     6.0986372e-20   
 1          88         553.44157        1          0                0                0                0                0                0.0077842901     0                0                0                0                0                0                0                0                0                0.0077842901     8.8091427e-20   
 1          89         581.49679        1          0                0                0                0                0                0.0079227558     0                0                0                0                0                0                0                0                0                0.0079227558     8.8091427e-20   
 1          90         610.95476        1          0                0                0                0                0                0.0080586155     0                0                0                0                0                0                0                0                0                0.0080586155     8.8091427e-20   
 1          91         641.88564        1          0                0                0                0                0                0.0081914922     0                0                0                0                0                0                0                0                0                0.0081914922     8.8091427e-20   
 1          92         674.36306        1          0                0                0                0                0                0.0083210168     0                0                0                0                0                0                0                0                0                0.0083210168     8.8091427e-20   
 1          93         708.46435        1          0                0                0                0                0                0.0084468316     0                0                0                0                0                0                0                0                0                0.0084468316     8.8091427e-20   
 1          94         744.27071        1          0                0                0                0                0                0.0085685953     0                0                0                0                0                0                0                0                0                0.0085685953     8.8091427e-20   
 1          95         781.86738        1          0                0                0                0                0                0.0086859868     0                0                0                0                0                0                0                0                0                0.0086859868     8.8091427e-20   
 1          96         821.34389        1          0                0                0                0                0                0.0087987095     0                0                0                0                0                0                0                0                0                0.0087987095     1.0164395e-19   
 1          97         862.79422        1          0                0                0                0                0                0.0089064956     0                0                0                0                0                0                0                0                0                0.0089064956     1.0164395e-19   
 1          98         906.31707        1          0                0                0                0                0                0.0090091099     0                0                0                0                0                0                0                0                0                0.0090091099     1.0164395e-19   
 1          99         952.01606        1          0                0                0                0                0                0.0091063532     0                0                0                0                0                0                0                0                0                0.0091063532     1.0164395e-19   
 1          100        1000             1          0                0                0                0                0                0.0091980658     0                0                0                0                0                0                0                0                0                0.0091980658     1.0164395e-19   
