time,TCOMP,SK,QTOP,QBOT,H0001,H0002,H0003,H0004,H0005,H0006,H0007,H0008,H0009,H0010,H0011,H0012,H0013,H0014,H0015,H0016,H0017,H0018,H0019,EST,ESB,PST,PSB,GS,ES
46.28299230064,0.2381506709E-02,0.1001527349E-01,-0.1351433706E-04,-0.1350281704E-04,0.1422561796,0.4081575998,0.6258201575,0.7830287939,0.8842003152,0.9428219103,0.9736918691,0.9885201845,0.9948247080,0.9965264766,0.9948099163,0.9884815251,0.9736106713,0.9426720210,0.8839582725,0.7826954999,0.6254465599,0.4078500264,0.1421349162,998.9103754,999.8578651,998.9060660,999.8535605,2000.000000,1000.000000
48.98027998519,0.2452260347E-02,0.1001513178E-01,-0.1312124117E-04,-0.1311016110E-04,0.1381183281,0.3973360581,0.6120265164,0.7699420089,0.8739806058,0.9359414147,0.9695725091,0.9862432200,0.9935398025,0.9955469856,0.9935224381,0.9861990188,0.9694826205,0.9357808108,0.8737291084,0.7696050994,0.6116574816,0.3970374017,0.1380016958,998.9145133,999.8619983,998.9103754,999.8578651,2000.000000,1000.000000
51.81243205396,0.2524412738E-02,0.1001498727E-01,-0.1274341585E-04,-0.1273275534E-04,0.1341412195,0.3868449322,0.5984374011,0.7567616699,0.8634091631,0.9286042154,0.9650281255,0.9836328580,0.9920026860,0.9943462061,0.9919825113,0.9835827642,0.9649293365,0.9284331296,0.8631489858,0.7564221099,0.5980734480,0.3865550519,0.1340290035,998.9184904,999.8659710,998.9145133,999.8619983,2000.000000,1000.000000
54.78619172617,0.2598012110E-02,0.1001483986E-01,-0.1237993154E-04,-0.1236967179E-04,0.1303150688,0.3766715929,0.5850613253,0.7435161078,0.8525126806,0.9208177824,0.9600445679,0.9806608325,0.9901791232,0.9928885544,0.9901559176,0.9806045435,0.9599367538,0.9206365385,0.8522446360,0.7431748193,0.5847029079,0.3763903380,0.1302070715,998.9223165,999.8697929,998.9184904,999.8659710,2000.000000,1000.000000
57.90863938198,0.2673107012E-02,0.1001468946E-01,-0.1202994386E-04,-0.1202006752E-04,0.1266309880,0.3668039026,0.5719050221,0.7302316557,0.8413181916,0.9125919672,0.9546098608,0.9772991209,0.9880331107,0.9911358675,0.9880066779,0.9772363918,0.9544929861,0.9124009744,0.8410431192,0.7298895141,0.5715525351,0.3665311153,0.1265270265,998.9260006,999.8734730,998.9223165,999.8697929,2000.000000,1000.000000
61.18720942059,0.2749746394E-02,0.1001453596E-01,-0.1169268263E-04,-0.1168317357E-04,0.1230808698,0.3572302090,0.5589736260,0.7169325818,0.8298526495,0.9039386092,0.9487141456,0.9735201875,0.9855272427,0.9890477868,0.9854974172,0.9734508394,0.9485882662,0.9037383550,0.8295714055,0.7165904134,0.5586274101,0.3569657268,0.1229807744,998.9295507,999.8770192,998.9260006,999.8734730,2000.000000,1000.000000
64.62970796114,0.2827979679E-02,0.1001437928E-01,-0.1136744232E-04,-0.1135828555E-04,0.1196572876,0.3479393243,0.5462708288,0.7036410449,0.8181425331,0.8948711099,0.9423495599,0.9692972097,0.9826231321,0.9865822315,0.9825897851,0.9692211363,0.9422148239,0.8946621527,0.8178559820,0.7032996256,0.5459311756,0.3476829816,0.1195609005,998.9329743,999.8804391,998.9295507,999.8770192,2000.000000,1000.000000
68.24433142870,0.2907856818E-02,0.1001421930E-01,-0.1105357389E-04,-0.1104475540E-04,0.1163534094,0.3389204941,0.5337990075,0.6903770628,0.8062134809,0.8854039894,0.9355100660,0.9646042847,0.9792818785,0.9836959504,0.9792449231,0.9645214579,0.9353667127,0.8851869506,0.8059224870,0.6900371180,0.5334661647,0.3386721232,0.1162605831,998.9362782,999.8837394,998.9329743,999.8804391,2000.000000,1000.000000
72.03968606965,0.2989428332E-02,0.1001405592E-01,-0.1075047741E-04,-0.1074198408E-04,0.1131629201,0.3301633545,0.5215593253,0.6771584893,0.7940899537,0.8755524380,0.9281912415,0.9594166193,0.9754645708,0.9803451369,0.9754239659,0.9593270916,0.9280395986,0.8753279931,0.7937953746,0.6768206944,0.5212335004,0.3299227873,0.1130735166,998.9394687,999.8869265,998.9362782,999.8837394,2000.000000,1000.000000
76.02480844264,0.3072745327E-02,0.1001388905E-01,-0.1045759554E-04,-0.1044941505E-04,0.1100799531,0.3216578819,0.5095518045,0.6640009935,0.7817949281,0.8653318766,0.9203900463,0.9537107021,0.9711328130,0.9764860866,0.9710885657,0.9536146080,0.9202305253,0.8651007476,0.7814976088,0.6636659750,0.5092331698,0.3214249504,0.1099938426,998.9425516,999.8900062,998.9394687,999.8869265,2000.000000,1000.000000
