 IPER  ISTEP  TLEN  IDB  ILYR  IROW  ICOL  CHEAD  COM  EST  HC  RERR
 1          49         76.024808        1          1          1          2          44.992002        0.4244483        455.008          455.008          1.7162411e-07   
 1          50         80.209187        1          1          1          2          44.989713        0.43270991       455.01029        455.01029        1.7982681e-07   
 1          51         84.602784        1          1          1          2          44.986863        0.44106426       455.01314        455.01314        1.8710033e-07   
 1          52         89.216062        1          1          1          2          44.98334         0.44951854       455.01666        455.01666        1.9352932e-07   
 1          53         94.060003        1          1          1          2          44.979018        0.45808012       455.02098        455.02098        1.9919207e-07   
 1          54         99.146141        1          1          1          2          44.973751        0.4667566        455.02625        455.02625        2.0415719e-07   
 1          55         104.48659        1          1          1          2          44.96738         0.4755558        455.03262        455.03262        2.0848739e-07   
 1          56         110.09405        1          1          1          2          44.959725        0.48448578       455.04027        455.04027        2.1223985e-07   
 1          57         115.98189        1          1          1          2          44.950589        0.49355482       455.04941        455.04941        2.1546456e-07   
 1          58         122.16413        1          1          1          2          44.939758        0.50277146       455.06024        455.06024        2.1820854e-07   
 1          59         128.65547        1          1          1          2          44.926999        0.51214447       455.073          455.073          2.2051355e-07   
 1          60         135.47138        1          1          1          2          44.912065        0.52168291       455.08794        455.08794        2.2241756e-07   
 1          61         142.62809        1          1          1          2          44.894689        0.53139608       455.10531        455.10531        2.2395591e-07   
 1          62         150.14263        1          1          1          2          44.874596        0.54129353       455.1254         455.1254         2.2515945e-07   
 1          63         158.0329         1          1          1          2          44.851493        0.55138511       455.14851        455.14851        2.2605808e-07   
 1          64         166.31769        1          1          1          2          44.825081        0.56168089       455.17492        455.17492        2.2667808e-07   
 1          65         175.01671        1          1          1          2          44.79505         0.57219124       455.20495        455.20495        2.2704313e-07   
 1          66         184.15068        1          1          1          2          44.761088        0.58292674       455.23891        455.23891        2.2717733e-07   
 1          67         193.74135        1          1          1          2          44.722877        0.59389827       455.27712        455.27712        2.2710116e-07   
 1          68         203.81156        1          1          1          2          44.680099        0.60511708       455.3199         455.3199         2.228385e-07    
 1          69         214.38528        1          1          1          2          44.632441        0.61659435       455.36756        455.36756        2.1863949e-07   
 1          70         225.48768        1          1          1          2          44.579592        0.62834162       455.42041        455.42041        2.1450171e-07   
 1          71         237.1452         1          1          1          2          44.521251        0.64037068       455.47875        455.47875        2.104225e-07    
 1          72         249.3856         1          1          1          2          44.457126        0.65269348       455.54287        455.54287        2.0640012e-07   
 1          73         262.23802        1          1          1          2          44.386937        0.66532219       455.61306        455.61306        2.0243331e-07   
 1          74         275.73305        1          1          1          2          44.310419        0.67826911       455.68958        455.68958        1.9852022e-07   
 1          75         289.90284        1          1          1          2          44.227323        0.6915467        455.77268        455.77268        1.9465989e-07   
 1          76         304.78113        1          1          1          2          44.137415        0.70516753       455.86259        455.86259        1.9085116e-07   
 1          77         320.40332        1          1          1          2          44.040482        0.71914427       455.95952        455.95952        1.8709267e-07   
 1          78         336.80662        1          1          1          2          43.936331        0.73348967       456.06367        456.06367        1.8338389e-07   
 1          79         354.03009        1          1          1          2          43.824786        0.7482165        456.17521        456.17521        1.7972375e-07   
 1          80         372.11474        1          1          1          2          43.705693        0.76333755       456.29431        456.29431        1.7611206e-07   
 1          81         391.10361        1          1          1          2          43.578918        0.77886557       456.42108        456.42108        1.7254861e-07   
 1          82         411.04193        1          1          1          2          43.444348        0.79481324       456.55565        456.55565        1.690324e-07    
 1          83         431.97716        1          1          1          2          43.301889        0.81119312       456.69811        456.69811        1.6556293e-07   
 1          84         453.95916        1          1          1          2          43.151466        0.82801759       456.84853        456.84853        1.6214063e-07   
 1          85         477.04026        1          1          1          2          42.993025        0.84529879       457.00698        457.00698        1.5876559e-07   
 1          86         501.27541        1          1          1          2          42.826526        0.86304857       457.17347        457.17347        1.5543724e-07   
 1          87         526.72232        1          1          1          2          42.651951        0.88127841       457.34805        457.34805        1.521552e-07    
 1          88         553.44157        1          1          1          2          42.469295        0.89999933       457.5307         457.5307         1.4891985e-07   
 1          89         581.49679        1          1          1          2          42.278571        0.91922182       457.72143        457.72143        1.4573103e-07   
 1          90         610.95476        1          1          1          2          42.079805        0.93895572       457.92019        457.92019        1.4258858e-07   
 1          91         641.88564        1          1          1          2          41.873038        0.95921017       458.12696        458.12696        1.394927e-07    
 1          92         674.36306        1          1          1          2          41.658323        0.97999347       458.34168        458.34168        1.3644345e-07   
 1          93         708.46435        1          1          1          2          41.435727        1.001313         458.56427        458.56427        1.3344039e-07   
 1          94         744.27071        1          1          1          2          41.205327        1.023175         458.79467        458.79467        1.3048385e-07   
 1          95         781.86738        1          1          1          2          40.967213        1.0455848        459.03279        459.03279        1.2757272e-07   
 1          96         821.34389        1          1          1          2          40.721482        1.0685462        459.27852        459.27852        1.2470746e-07   
 1          97         862.79422        1          1          1          2          40.468246        1.092062         459.53175        459.53175        1.2188743e-07   
 1          98         906.31707        1          1          1          2          40.207622        1.1161333        459.79238        459.79238        1.1911238e-07   
 1          99         952.01606        1          1          1          2          39.93974         1.1407594        460.06026        460.06026        1.2593037e-07   
 1          100        1000             1          1          1          2          39.664736        1.1659389        460.33526        460.33526        1.3354116e-07   
