 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          1          0.38313807       1          0                0                0                0                0                0.012128315      0                0                0                0                0                0                0                0                0                0.012128315      0               
 1          2          0.78543304       1          0                0                0                0                0                0.023925446      0                0                0                0                0                0                0                0                0                0.023925446      0               
 1          3          1.2078428        1          0                0                0                0                0                0.035410239      0                0                0                0                0                0                0                0                0                0.035410239      0               
 1          4          1.651373         1          0                0                0                0                0                0.046600657      0                0                0                0                0                0                0                0                0                0.046600657      0               
 1          5          2.1170797        1          0                0                0                0                0                0.057513815      0                0                0                0                0                0                0                0                0                0.057513815      0               
 1          6          2.6060717        1          0                0                0                0                0                0.068166001      0                0                0                0                0                0                0                0                0                0.068166001      0               
 1          7          3.1195134        1          0                0                0                0                0                0.078572708      0                0                0                0                0                0                0                0                0                0.078572708      0               
 1          8          3.6586271        1          0                0                0                0                0                0.088748668      0                0                0                0                0                0                0                0                0                0.088748668      -1.7347235e-18  
 1          9          4.2246966        1          0                0                0                0                0                0.098707884      0                0                0                0                0                0                0                0                0                0.098707884      -1.7347235e-18  
 1          10         4.8190695        1          0                0                0                0                0                0.10846367       0                0                0                0                0                0                0                0                0                0.10846367       -1.7347235e-18  
 1          11         5.443161         1          0                0                0                0                0                0.11802867       0                0                0                0                0                0                0                0                0                0.11802867       -1.7347235e-18  
 1          12         6.0984571        1          0                0                0                0                0                0.12741491       0                0                0                0                0                0                0                0                0                0.12741491       0               
 1          13         6.7865181        1          0                0                0                0                0                0.13663383       0                0                0                0                0                0                0                0                0                0.13663383       0               
 1          14         7.508982         1          0                0                0                0                0                0.14569631       0                0                0                0                0                0                0                0                0                0.14569631       0               
 1          15         8.2675692        1          0                0                0                0                0                0.15461271       0                0                0                0                0                0                0                0                0                0.15461271       1.7347235e-18   
 1          16         9.0640857        1          0                0                0                0                0                0.1633929        0                0                0                0                0                0                0                0                0                0.1633929        1.7347235e-18   
 1          17         9.9004281        1          0                0                0                0                0                0.17204631       0                0                0                0                0                0                0                0                0                0.17204631       1.7347235e-18   
 1          18         10.778588        1          0                0                0                0                0                0.18058193       0                0                0                0                0                0                0                0                0                0.18058193       1.7347235e-18   
 1          19         11.700655        1          0                0                0                0                0                0.18900835       0                0                0                0                0                0                0                0                0                0.18900835       1.7347235e-18   
 1          20         12.668826        1          0                0                0                0                0                0.19733382       0                0                0                0                0                0                0                0                0                0.19733382       1.7347235e-18   
 1          21         13.685405        1          0                0                0                0                0                0.20556623       0                0                0                0                0                0                0                0                0                0.20556623       1.7347235e-18   
