 IPER  ISTEP  TLEN  STAIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER  RBER
 1          59         128.65547        0                0                0                0.51214447       0                0                0                0                0                0                0                0.51214447       6.9388939e-18    0               
 1          60         135.47138        0                0                0                0.52168291       0                0                0                0                0                0                0                0.52168291       8.6736174e-18    0               
 1          61         142.62809        0                0                0                0.53139608       0                0                0                0                0                0                0                0.53139608       8.6736174e-18    0               
 1          62         150.14263        0                0                0                0.54129353       0                0                0                0                0                0                0                0.54129353       8.6736174e-18    0               
 1          63         158.0329         0                0                0                0.55138511       0                0                0                0                0                0                0                0.55138511       8.6736174e-18    0               
 1          64         166.31769        0                0                0                0.56168089       0                0                0                0                0                0                0                0.56168089       8.6736174e-18    0               
 1          65         175.01671        0                0                0                0.57219124       0                0                0                0                0                0                0                0.57219124       8.6736174e-18    0               
 1          66         184.15068        0                0                0                0.58292674       0                0                0                0                0                0                0                0.58292674       8.6736174e-18    0               
 1          67         193.74135        0                0                0                0.59389827       0                0                0                0                0                0                0                0.59389827       8.6736174e-18    0               
 1          68         203.81156        0                0                0                0.60511708       0                0                0                0                0                0                0                0.60511708       1.0408341e-17    0               
 1          69         214.38528        0                0                0                0.61659435       0                0                0                0                0                0                0                0.61659435       1.2143064e-17    0               
 1          70         225.48768        0                0                0                0.62834162       0                0                0                0                0                0                0                0.62834162       1.2143064e-17    0               
 1          71         237.1452         0                0                0                0.64037068       0                0                0                0                0                0                0                0.64037068       1.2143064e-17    0               
 1          72         249.3856         0                0                0                0.65269348       0                0                0                0                0                0                0                0.65269348       1.2143064e-17    0               
 1          73         262.23802        0                0                0                0.66532219       0                0                0                0                0                0                0                0.66532219       1.2143064e-17    0               
 1          74         275.73305        0                0                0                0.67826911       0                0                0                0                0                0                0                0.67826911       1.2143064e-17    0               
 1          75         289.90284        0                0                0                0.6915467        0                0                0                0                0                0                0                0.6915467        1.2143064e-17    0               
 1          76         304.78113        0                0                0                0.70516753       0                0                0                0                0                0                0                0.70516753       1.2143064e-17    0               
 1          77         320.40332        0                0                0                0.71914427       0                0                0                0                0                0                0                0.71914427       1.2143064e-17    0               
 1          78         336.80662        0                0                0                0.73348967       0                0                0                0                0                0                0                0.73348967       1.2143064e-17    0               
 1          79         354.03009        0                0                0                0.7482165        0                0                0                0                0                0                0                0.7482165        1.2143064e-17    0               
 1          80         372.11474        0                0                0                0.76333755       0                0                0                0                0                0                0                0.76333755       1.0408341e-17    0               
 1          81         391.10361        0                0                0                0.77886557       0                0                0                0                0                0                0                0.77886557       1.3877788e-17    0               
 1          82         411.04193        0                0                0                0.79481324       0                0                0                0                0                0                0                0.79481324       1.3877788e-17    0               
 1          83         431.97716        0                0                0                0.81119312       0                0                0                0                0                0                0                0.81119312       1.3877788e-17    0               
 1          84         453.95916        0                0                0                0.82801759       0                0                0                0                0                0                0                0.82801759       1.3877788e-17    0               
 1          85         477.04026        0                0                0                0.84529879       0                0                0                0                0                0                0                0.84529879       1.3877788e-17    0               
 1          86         501.27541        0                0                0                0.86304857       0                0                0                0                0                0                0                0.86304857       1.0408341e-17    0               
 1          87         526.72232        0                0                0                0.88127841       0                0                0                0                0                0                0                0.88127841       1.0408341e-17    0               
 1          88         553.44157        0                0                0                0.89999933       0                0                0                0                0                0                0                0.89999933       1.3877788e-17    0               
 1          89         581.49679        0                0                0                0.91922182       0                0                0                0                0                0                0                0.91922182       1.7347235e-17    0               
 1          90         610.95476        0                0                0                0.93895572       0                0                0                0                0                0                0                0.93895572       1.3877788e-17    0               
 1          91         641.88564        0                0                0                0.95921017       0                0                0                0                0                0                0                0.95921017       1.3877788e-17    0               
 1          92         674.36306        0                0                0                0.97999347       0                0                0                0                0                0                0                0.97999347       1.3877788e-17    0               
 1          93         708.46435        0                0                0                1.001313         0                0                0                0                0                0                0                1.001313         1.3877788e-17    0               
 1          94         744.27071        0                0                0                1.023175         0                0                0                0                0                0                0                1.023175         1.3877788e-17    0               
 1          95         781.86738        0                0                0                1.0455848        0                0                0                0                0                0                0                1.0455848        1.7347235e-17    0               
 1          96         821.34389        0                0                0                1.0685462        0                0                0                0                0                0                0                1.0685462        1.7347235e-17    0               
 1          97         862.79422        0                0                0                1.092062         0                0                0                0                0                0                0                1.092062         1.7347235e-17    0               
 1          98         906.31707        0                0                0                1.1161333        0                0                0                0                0                0                0                1.1161333        1.7347235e-17    0               
 1          99         952.01606        0                0                0                1.1407594        0                0                0                0                0                0                0                1.1407594        1.7347235e-17    0               
 1          100        1000             0                0                0                1.1659389        0                0                0                0                0                0                0                1.1659389        1.3877788e-17    0               
