 IPER  ISTEP           DLEN           ILYR    IROW   ICOL            XCORD               YCORD                      FlowX                    FlowY                   FlowZ
 1          1          0.38313807       1          1          1          0.50000000       -0.50000000      -6.06415747e-03  0.00000000e+00   0.00000000e+00  
 1          1          0.38313807       1          1          2          1.50000000       -0.50000000      6.06415747e-03   0.00000000e+00   0.00000000e+00  
 1          1          0.38313807       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          2          0.40229497       1          1          1          0.50000000       -0.50000000      -5.89856576e-03  0.00000000e+00   0.00000000e+00  
 1          2          0.40229497       1          1          2          1.50000000       -0.50000000      5.89856576e-03   0.00000000e+00   0.00000000e+00  
 1          2          0.40229497       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          3          0.42240972       1          1          1          0.50000000       -0.50000000      -5.74239605e-03  0.00000000e+00   0.00000000e+00  
 1          3          0.42240972       1          1          2          1.50000000       -0.50000000      5.74239605e-03   0.00000000e+00   0.00000000e+00  
 1          3          0.42240972       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          4          0.44353021       1          1          1          0.50000000       -0.50000000      -5.59520928e-03  0.00000000e+00   0.00000000e+00  
 1          4          0.44353021       1          1          2          1.50000000       -0.50000000      5.59520928e-03   0.00000000e+00   0.00000000e+00  
 1          4          0.44353021       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          5          0.46570672       1          1          1          0.50000000       -0.50000000      -5.45657899e-03  0.00000000e+00   0.00000000e+00  
 1          5          0.46570672       1          1          2          1.50000000       -0.50000000      5.45657899e-03   0.00000000e+00   0.00000000e+00  
 1          5          0.46570672       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          6          0.48899205       1          1          1          0.50000000       -0.50000000      -5.32609278e-03  0.00000000e+00   0.00000000e+00  
 1          6          0.48899205       1          1          2          1.50000000       -0.50000000      5.32609278e-03   0.00000000e+00   0.00000000e+00  
 1          6          0.48899205       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          7          0.51344166       1          1          1          0.50000000       -0.50000000      -5.20335348e-03  0.00000000e+00   0.00000000e+00  
 1          7          0.51344166       1          1          2          1.50000000       -0.50000000      5.20335348e-03   0.00000000e+00   0.00000000e+00  
 1          7          0.51344166       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          8          0.53911374       1          1          1          0.50000000       -0.50000000      -5.08798008e-03  0.00000000e+00   0.00000000e+00  
 1          8          0.53911374       1          1          2          1.50000000       -0.50000000      5.08798008e-03   0.00000000e+00   0.00000000e+00  
 1          8          0.53911374       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          9          0.56606943       1          1          1          0.50000000       -0.50000000      -4.97960834e-03  0.00000000e+00   0.00000000e+00  
 1          9          0.56606943       1          1          2          1.50000000       -0.50000000      4.97960834e-03   0.00000000e+00   0.00000000e+00  
 1          9          0.56606943       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          10         0.59437290       1          1          1          0.50000000       -0.50000000      -4.87789125e-03  0.00000000e+00   0.00000000e+00  
 1          10         0.59437290       1          1          2          1.50000000       -0.50000000      4.87789125e-03   0.00000000e+00   0.00000000e+00  
 1          10         0.59437290       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          11         0.62409154       1          1          1          0.50000000       -0.50000000      -4.78249924e-03  0.00000000e+00   0.00000000e+00  
 1          11         0.62409154       1          1          2          1.50000000       -0.50000000      4.78249924e-03   0.00000000e+00   0.00000000e+00  
 1          11         0.62409154       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          12         0.65529612       1          1          1          0.50000000       -0.50000000      -4.69312023e-03  0.00000000e+00   0.00000000e+00  
 1          12         0.65529612       1          1          2          1.50000000       -0.50000000      4.69312023e-03   0.00000000e+00   0.00000000e+00  
 1          12         0.65529612       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          13         0.68806093       1          1          1          0.50000000       -0.50000000      -4.60945960e-03  0.00000000e+00   0.00000000e+00  
 1          13         0.68806093       1          1          2          1.50000000       -0.50000000      4.60945960e-03   0.00000000e+00   0.00000000e+00  
 1          13         0.68806093       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          14         0.72246397       1          1          1          0.50000000       -0.50000000      -4.53123994e-03  0.00000000e+00   0.00000000e+00  
 1          14         0.72246397       1          1          2          1.50000000       -0.50000000      4.53123994e-03   0.00000000e+00   0.00000000e+00  
 1          14         0.72246397       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          15         0.75858717       1          1          1          0.50000000       -0.50000000      -4.45820080e-03  0.00000000e+00   0.00000000e+00  
 1          15         0.75858717       1          1          2          1.50000000       -0.50000000      4.45820080e-03   0.00000000e+00   0.00000000e+00  
 1          15         0.75858717       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          16         0.79651653       1          1          1          0.50000000       -0.50000000      -4.39009831e-03  0.00000000e+00   0.00000000e+00  
 1          16         0.79651653       1          1          2          1.50000000       -0.50000000      4.39009831e-03   0.00000000e+00   0.00000000e+00  
 1          16         0.79651653       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
